level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	8	2	1	3	625	698	106	60	96	agli
5	1	8	2	1	4	761	694	164	50	95	ordini
5	1	8	2	1	5	956	696	81	46	96	del
5	1	8	2	1	6	1057	694	185	47	96	Senato
5	1	8	2	1	7	1274	705	26	33	96	e
5	1	8	2	1	8	1330	688	162	62	94	potrei
5	1	8	2	1	9	1523	688	162	46	96	anche
4	1	8	2	2	0	319	777	382	51	-1	
5	1	8	2	2	1	319	777	382	51	88	incominciare.
3	1	8	3	0	0	393	845	756	66	-1	
4	1	8	3	1	0	393	845	756	66	-1	
5	1	8	3	1	1	393	859	130	46	96	Voci.
5	1	8	3	1	2	562	857	42	45	94	A
5	1	8	3	1	3	640	852	218	59	94	domani,
5	1	8	3	1	4	901	864	25	32	93	o
5	1	8	3	1	5	962	845	187	50	88	lunedì.
3	1	8	4	0	0	313	913	1393	1935	-1	
4	1	8	4	1	0	383	913	1301	85	-1	
5	1	8	4	1	1	383	933	240	65	41	BEPRETIS,
5	1	8	4	1	2	667	913	297	76	96	Presidente
5	1	8	4	1	3	1000	926	84	45	95	del
5	1	8	4	1	4	1121	922	266	58	95	Consiglio,
5	1	8	4	1	5	1437	919	247	45	95	Ministro
4	1	8	4	2	0	322	991	1384	70	-1	
5	1	8	4	2	1	322	1014	352	45	82	dell'Interno.
5	1	8	4	2	2	716	1005	189	47	65	D'altra
5	1	8	4	2	3	938	1002	144	59	96	parte
5	1	8	4	2	4	1116	998	47	47	96	io
5	1	8	4	2	5	1200	1011	103	33	96	non
5	1	8	4	2	6	1336	1008	153	49	96	posso
5	1	8	4	2	7	1537	991	169	48	14	dissi:
4	1	8	4	3	0	319	1070	1365	66	-1	
5	1	8	4	3	1	319	1090	193	46	80	mulare
5	1	8	4	3	2	547	1086	48	46	96	al
5	1	8	4	3	3	630	1084	183	47	96	Senato
5	1	8	4	3	4	851	1081	93	45	96	che
5	1	8	4	3	5	967	1079	52	45	96	la
5	1	8	4	3	6	1042	1077	103	45	96	mia
5	1	8	4	3	7	1174	1087	247	48	96	presenza
5	1	8	4	3	8	1456	1070	27	47	91	è
5	1	8	4	3	9	1519	1070	165	65	41	anche
4	1	8	4	4	0	316	1148	1368	65	-1	
5	1	8	4	4	1	316	1165	276	48	91	reclamata
5	1	8	4	4	2	626	1159	251	48	0	nell'altro
5	1	8	4	4	3	924	1168	141	34	96	ramo
5	1	8	4	4	4	1114	1154	79	46	95	del
5	1	8	4	4	5	1246	1151	339	48	96	Parlamento.
5	1	8	4	4	6	1631	1148	53	46	91	Io
4	1	8	4	5	0	315	1224	1371	69	-1	
5	1	8	4	5	1	315	1245	135	44	82	forse
5	1	8	4	5	2	466	1238	72	49	82	mi
5	1	8	4	5	3	563	1251	123	34	96	sono
5	1	8	4	5	4	715	1237	148	45	75	illuso
5	1	8	4	5	5	886	1249	8	30	75	:
5	1	8	4	5	6	929	1233	63	46	96	ho
5	1	8	4	5	7	1024	1230	206	48	88	creduto
5	1	8	4	5	8	1256	1229	92	46	96	che
5	1	8	4	5	9	1367	1228	48	46	92	le
5	1	8	4	5	10	1443	1224	243	69	92	interpel-
4	1	8	4	6	0	313	1302	1371	74	-1	
5	1	8	4	6	1	313	1322	143	45	88	lanze
5	1	8	4	6	2	492	1314	137	62	96	degli
5	1	8	4	6	3	665	1310	260	51	95	onorevoli
5	1	8	4	6	4	959	1308	108	47	96	Zini
5	1	8	4	6	5	1103	1322	26	33	96	e
5	1	8	4	6	6	1164	1304	303	50	96	Pantaleoni
5	1	8	4	6	7	1506	1302	178	48	75	avreb-
4	1	8	4	7	0	314	1379	1366	77	-1	
5	1	8	4	7	1	314	1399	121	45	96	bero
5	1	8	4	7	2	465	1396	173	60	96	potuto
5	1	8	4	7	3	666	1403	170	37	97	essere
5	1	8	4	7	4	860	1387	221	47	96	esaurite
5	1	8	4	7	5	1099	1384	54	47	96	in
5	1	8	4	7	6	1172	1397	103	33	96	una
5	1	8	4	7	7	1298	1396	26	33	87	o
5	1	8	4	7	8	1356	1382	97	46	94	due
5	1	8	4	7	9	1483	1379	197	48	95	sedute.
4	1	8	4	8	0	314	1458	1366	72	-1	
5	1	8	4	8	1	314	1477	85	44	93	Ma
5	1	8	4	8	2	430	1470	335	60	36	l’argomenio
5	1	8	4	8	3	803	1465	27	48	96	è
5	1	8	4	8	4	864	1467	181	58	96	troppo
5	1	8	4	8	5	1073	1463	146	46	96	vasto
5	1	8	4	8	6	1258	1460	59	47	96	ed
5	1	8	4	8	7	1354	1458	326	59	95	importante,
4	1	8	4	9	0	315	1535	1386	66	-1	
5	1	8	4	9	1	315	1552	48	45	96	lo
5	1	8	4	9	2	399	1549	261	47	96	riconosco
5	1	8	4	9	3	695	1546	48	46	78	ic
5	1	8	4	9	4	781	1547	179	53	96	stesso,
5	1	8	4	9	5	1004	1537	189	64	96	perchè
5	1	8	4	9	6	1226	1535	79	50	96	ciò
5	1	8	4	9	7	1352	1537	206	59	93	potesse
5	1	8	4	9	8	1600	1548	101	36	55	av-.
4	1	8	4	10	0	316	1607	1370	68	-1	
5	1	8	4	10	1	316	1627	191	47	96	venire.
5	1	8	4	10	2	547	1627	49	45	96	Io
5	1	8	4	10	3	628	1625	47	46	93	io
5	1	8	4	10	4	708	1622	109	48	96	dico
5	1	8	4	10	5	848	1618	367	57	96	francamente,
5	1	8	4	10	6	1249	1614	69	47	96	mi
5	1	8	4	10	7	1348	1626	125	34	93	sono
5	1	8	4	10	8	1502	1607	184	64	92	ingan-
4	1	8	4	11	0	316	1688	1370	74	-1	
5	1	8	4	11	1	316	1707	151	46	96	nato:
5	1	8	4	11	2	514	1717	26	34	96	e
5	1	8	4	11	3	582	1698	110	64	96	ora,
5	1	8	4	11	4	737	1713	56	34	96	se
5	1	8	4	11	5	828	1698	72	60	96	gli
5	1	8	4	11	6	935	1695	262	49	93	onorevoli
5	1	8	4	11	7	1243	1688	350	64	92	interpellanti
5	1	8	4	11	8	1636	1690	50	45	96	lo
4	1	8	4	12	0	318	1766	1370	73	-1	
5	1	8	4	12	1	318	1782	309	57	92	credessero,
5	1	8	4	12	2	663	1793	26	33	96	e
5	1	8	4	12	3	716	1779	36	45	96	il
5	1	8	4	12	4	782	1777	185	47	96	Senato
5	1	8	4	12	5	998	1775	47	49	96	lo
5	1	8	4	12	6	1072	1771	338	59	96	consentisse,
5	1	8	4	12	7	1437	1767	52	48	94	io
5	1	8	4	12	8	1522	1766	166	48	85	oserei
4	1	8	4	13	0	315	1845	1374	74	-1	
5	1	8	4	13	1	315	1859	255	60	88	rivolgere
5	1	8	4	13	2	599	1869	102	35	91	una
5	1	8	4	13	3	731	1852	268	60	95	domanda,
5	1	8	4	13	4	1028	1852	93	46	96	che
5	1	8	4	13	5	1151	1848	108	49	93	cioè
5	1	8	4	13	6	1286	1849	181	60	93	questa
5	1	8	4	13	7	1493	1845	196	47	93	discus-
4	1	8	4	14	0	317	1924	1369	64	-1	
5	1	8	4	14	1	317	1938	143	46	96	sione
5	1	8	4	14	2	499	1936	82	49	96	sia
5	1	8	4	14	3	619	1932	296	49	96	rimandata
5	1	8	4	14	4	947	1929	69	48	96	ad
5	1	8	4	14	5	1045	1940	107	36	96	una
5	1	8	4	14	6	1186	1926	258	62	96	prossima
5	1	8	4	14	7	1480	1924	206	59	96	seduta;
4	1	8	4	15	0	318	2001	1371	65	-1	
5	1	8	4	15	1	318	2028	91	34	96	ora
5	1	8	4	15	2	441	2015	46	45	93	io
5	1	8	4	15	3	525	2011	189	49	89	amerei
5	1	8	4	15	4	745	2011	54	46	96	di
5	1	8	4	15	5	834	2009	108	46	96	fare
5	1	8	4	15	6	978	2009	103	45	95	atto
5	1	8	4	15	7	1120	2004	50	49	97	di
5	1	8	4	15	8	1205	2014	246	52	92	presenza
5	1	8	4	15	9	1496	2001	193	47	78	nell’al-
4	1	8	4	16	0	318	2077	1372	65	-1	
5	1	8	4	16	1	318	2094	80	45	96	tro
5	1	8	4	16	2	433	2105	140	33	96	ramo
5	1	8	4	16	3	600	2090	78	46	96	del
5	1	8	4	16	4	708	2088	325	47	96	Parlamento
5	1	8	4	16	5	1067	2084	129	47	96	dove
5	1	8	4	16	6	1223	2095	126	47	95	pure
5	1	8	4	16	7	1373	2080	51	46	96	vi
5	1	8	4	16	8	1456	2091	124	35	93	sono
5	1	8	4	16	9	1616	2077	74	46	87	in-
4	1	8	4	17	0	318	2158	1373	71	-1	
5	1	8	4	17	1	318	2166	342	63	92	terrogazioni
5	1	8	4	17	2	693	2181	30	33	96	e
5	1	8	4	17	3	757	2164	361	60	96	interpellanze
5	1	8	4	17	4	1149	2175	26	34	96	e
5	1	8	4	17	5	1206	2158	205	61	94	disegni
5	1	8	4	17	6	1447	2158	50	46	96	di
5	1	8	4	17	7	1534	2158	157	58	96	legge
4	1	8	4	18	0	320	2231	1370	64	-1	
5	1	8	4	18	1	320	2248	102	47	96	alla
5	1	8	4	18	2	457	2247	79	46	96	cui
5	1	8	4	18	3	571	2242	317	50	96	discussione
5	1	8	4	18	4	917	2241	171	49	96	debbo
5	1	8	4	18	5	1121	2238	273	48	95	assistere:
5	1	8	4	18	6	1434	2237	49	45	96	io
5	1	8	4	18	7	1519	2231	171	51	79	vorrei
4	1	8	4	19	0	318	2313	1370	64	-1	
5	1	8	4	19	1	318	2323	235	49	96	chiedere
5	1	8	4	19	2	587	2335	102	33	96	una
5	1	8	4	19	3	724	2320	248	48	95	dilazione
5	1	8	4	19	4	1003	2318	49	45	96	di
5	1	8	4	19	5	1084	2316	216	61	96	qualche
5	1	8	4	19	6	1335	2313	201	61	93	giorno,
5	1	8	4	19	7	1576	2325	112	47	91	per-
4	1	8	4	20	0	319	2390	1369	70	-1	
5	1	8	4	20	1	319	2401	93	48	96	chè
5	1	8	4	20	2	412	2386	131	78	96	così
5	1	8	4	20	3	565	2386	160	78	90	potrei
5	1	8	4	20	4	745	2395	299	62	96	rispondere
5	1	8	4	20	5	1064	2395	53	46	96	in
5	1	8	4	20	6	1141	2394	148	47	96	modo
5	1	8	4	20	7	1319	2390	86	63	96	più
5	1	8	4	20	8	1436	2391	252	59	94	completo
4	1	8	4	21	0	314	2470	1376	65	-1	
5	1	8	4	21	1	314	2480	54	47	96	al
5	1	8	4	21	2	402	2475	243	50	96	Senatore
5	1	8	4	21	3	679	2474	123	61	95	Zini,
5	1	8	4	21	4	843	2473	61	48	93	ed
5	1	8	4	21	5	939	2474	164	46	96	anche
5	1	8	4	21	6	1139	2472	47	47	94	ai
5	1	8	4	21	7	1223	2471	245	47	93	Senatore
5	1	8	4	21	8	1503	2470	187	45	91	Panta-
4	1	8	4	22	0	316	2545	1375	71	-1	
5	1	8	4	22	1	316	2556	153	60	39	leoni,
5	1	8	4	22	2	509	2553	35	48	96	il
5	1	8	4	22	3	581	2554	149	60	96	quale
5	1	8	4	22	4	764	2552	246	61	96	potrebbe
5	1	8	4	22	5	1046	2550	238	58	96	svolgere
5	1	8	4	22	6	1319	2548	51	46	96	la
5	1	8	4	22	7	1407	2561	94	32	93	sua
5	1	8	4	22	8	1535	2545	156	47	91	inter-
4	1	8	4	23	0	317	2624	1374	70	-1	
5	1	8	4	23	1	317	2634	234	60	92	pellanza
5	1	8	4	23	2	601	2645	94	33	96	con
5	1	8	4	23	3	728	2628	87	62	96	più
5	1	8	4	23	4	851	2626	117	62	96	agio
5	1	8	4	23	5	1006	2642	27	33	96	e
5	1	8	4	23	6	1067	2624	188	63	96	meglio
5	1	8	4	23	7	1294	2625	48	47	96	di
5	1	8	4	23	8	1379	2625	166	60	95	quello
5	1	8	4	23	9	1597	2624	94	45	95	che
4	1	8	4	24	0	315	2702	1377	69	-1	
5	1	8	4	24	1	315	2711	50	46	95	lo
5	1	8	4	24	2	395	2711	262	60	96	potrebbe,
5	1	8	4	24	3	681	2719	59	36	96	se
5	1	8	4	24	4	768	2705	286	49	93	dovessimo
5	1	8	4	24	5	1084	2702	243	49	91	limitarci
5	1	8	4	24	6	1356	2702	65	48	96	ad
5	1	8	4	24	7	1451	2716	103	33	96	una
5	1	8	4	24	8	1580	2702	112	46	96	sola
4	1	8	4	25	0	318	2786	486	62	-1	
5	1	8	4	25	1	318	2787	257	61	96	prossima
5	1	8	4	25	2	609	2786	195	47	82	seduta.
3	1	8	5	0	0	307	2860	1390	448	-1	
4	1	8	5	1	0	381	2860	1312	62	-1	
5	1	8	5	1	1	381	2868	54	45	88	Io
5	1	8	5	1	2	470	2863	204	49	96	attendo
5	1	8	5	1	3	702	2863	37	46	96	il
5	1	8	5	1	4	768	2860	317	62	95	beneplacito
5	1	8	5	1	5	1117	2860	82	47	96	del
5	1	8	5	1	6	1218	2860	211	58	95	Senato,
5	1	8	5	1	7	1455	2871	126	47	93	pure
5	1	8	5	1	8	1614	2871	79	33	92	es-
4	1	8	5	2	0	321	2935	1369	67	-1	
5	1	8	5	2	1	321	2943	157	49	96	sendo
5	1	8	5	2	2	491	2943	179	59	96	pronto
5	1	8	5	2	3	688	2941	74	46	89	fin
5	1	8	5	2	4	773	2940	140	47	89	d’ora
5	1	8	5	2	5	929	2954	30	33	20	a
5	1	8	5	2	6	971	2938	298	61	20	rispondere
5	1	8	5	2	7	1284	2936	82	48	80	all
5	1	8	5	2	8	1388	2949	142	34	96	onor.
5	1	8	5	2	9	1550	2935	106	46	75	Zini
5	1	8	5	2	10	1654	2931	26	75	92	;
4	1	8	5	3	0	319	3011	1371	63	-1	
5	1	8	5	3	1	319	3034	86	34	96	ma
5	1	8	5	3	2	438	3019	156	47	95	faccio
5	1	8	5	3	3	627	3031	266	34	96	osservare
5	1	8	5	3	4	918	3018	94	46	96	che
5	1	8	5	3	5	1029	3030	57	35	96	se
5	1	8	5	3	6	1117	3015	205	48	93	dovessi
5	1	8	5	3	7	1351	3011	339	63	90	prefiggermi
4	1	8	5	4	0	322	3092	1371	65	-1	
5	1	8	5	4	1	322	3098	52	47	96	di
5	1	8	5	4	2	419	3096	298	61	96	rispondere
5	1	8	5	4	3	757	3094	53	47	96	in
5	1	8	5	4	4	845	3096	180	58	95	questa
5	1	8	5	4	5	1060	3093	182	47	96	seduta
5	1	8	5	4	6	1277	3107	30	32	96	a
5	1	8	5	4	7	1342	3094	129	45	96	tutto
5	1	8	5	4	8	1518	3092	37	45	94	il
5	1	8	5	4	9	1603	3105	90	33	95	suo
4	1	8	5	5	0	307	3169	1390	66	-1	
5	1	8	5	5	1	307	3176	170	59	31	lungo
5	1	8	5	5	2	514	3173	408	61	96	ragionamento,
5	1	8	5	5	3	960	3169	50	48	90	io
5	1	8	5	5	4	1041	3169	174	48	7	dovrei
5	1	8	5	5	5	1242	3183	174	34	93	essere
5	1	8	5	5	6	1452	3169	245	46	89	straordi-
4	1	8	5	6	0	313	3245	1384	63	-1	
5	1	8	5	6	1	313	3253	321	47	91	nariamente
5	1	8	5	6	2	667	3249	248	59	90	laconico,
5	1	8	5	6	3	949	3262	31	33	96	e
5	1	8	5	6	4	1000	3261	104	34	96	non
5	1	8	5	6	5	1125	3247	159	60	95	potrei
5	1	8	5	6	6	1307	3245	308	57	95	soddisfare
5	1	8	5	6	7	1647	3245	50	47	96	al
2	1	9	0	0	0	320	3322	1413	70	-1	
3	1	9	1	0	0	320	3322	1413	70	-1	
4	1	9	1	1	0	320	3322	1413	70	-1	
5	1	9	1	1	1	320	3331	170	61	96	giusto
5	1	9	1	1	2	524	3326	248	50	95	desiderio
5	1	9	1	1	3	797	3325	393	47	0	dell'onorevole
5	1	9	1	1	4	1209	3324	124	59	96	Zini,
5	1	9	1	1	5	1369	3322	50	48	96	di
5	1	9	1	1	6	1444	3336	154	35	96	avere
5	1	9	1	1	7	1629	3322	65	47	61	da
2	1	10	0	0	0	316	3399	1406	1098	-1	
3	1	10	1	0	0	316	3399	1382	374	-1	
4	1	10	1	1	0	323	3399	1374	67	-1	
5	1	10	1	1	1	323	3423	80	32	96	me
5	1	10	1	1	2	439	3407	129	47	96	delle
5	1	10	1	1	3	605	3401	313	65	96	spiegazioni
5	1	10	1	1	4	946	3404	47	45	96	le
5	1	10	1	1	5	1023	3403	139	61	96	quali
5	1	10	1	1	6	1191	3415	222	47	96	possano
5	1	10	1	1	7	1452	3399	245	48	96	condurlo
4	1	10	1	2	0	316	3475	1382	62	-1	
5	1	10	1	2	1	316	3485	88	48	51	all’
5	1	10	1	2	2	412	3471	188	75	51	ultima
5	1	10	1	2	3	647	3480	323	51	96	conclusione
5	1	10	1	2	4	1019	3480	65	47	96	da
5	1	10	1	2	5	1117	3480	91	47	96	Lui
5	1	10	1	2	6	1244	3479	291	58	94	enunciata,
5	1	10	1	2	7	1590	3475	108	49	89	cioè
4	1	10	1	3	0	326	3555	1369	61	-1	
5	1	10	1	3	1	326	3560	50	49	96	di
5	1	10	1	3	2	397	3558	300	54	81	dichiararsi
5	1	10	1	3	3	715	3558	302	47	96	soddisfatto
5	1	10	1	3	4	1039	3559	132	46	96	delle
5	1	10	1	3	5	1190	3558	100	47	96	mie
5	1	10	1	3	6	1310	3555	385	61	96	dichiarazioni,
4	1	10	1	4	0	329	3633	1369	64	-1	
5	1	10	1	4	1	329	3652	27	33	96	o
5	1	10	1	4	2	401	3636	173	49	96	dovrei
5	1	10	1	4	3	618	3633	219	50	96	lasciare
5	1	10	1	4	4	874	3649	151	33	92	senza
5	1	10	1	4	5	1061	3633	269	64	92	condegna
5	1	10	1	4	6	1364	3634	222	61	91	risposia
5	1	10	1	4	7	1628	3648	70	33	96	un
4	1	10	1	5	0	329	3712	654	61	-1	
5	1	10	1	5	1	329	3712	107	49	95	così
5	1	10	1	5	2	471	3727	157	46	96	grave
5	1	10	1	5	3	663	3717	320	55	95	argomento.
3	1	10	2	0	0	326	3788	1375	140	-1	
4	1	10	2	1	0	391	3788	1310	63	-1	
5	1	10	2	1	1	391	3794	52	44	89	io
5	1	10	2	1	2	471	3790	174	61	96	quindi
5	1	10	2	1	3	673	3791	207	46	96	attendo
5	1	10	2	1	4	906	3790	49	46	80	la
5	1	10	2	1	5	985	3788	254	49	96	decisione
5	1	10	2	1	6	1270	3790	137	58	96	degli
5	1	10	2	1	7	1436	3788	265	50	96	onorevoli
4	1	10	2	2	0	326	3863	1178	65	-1	
5	1	10	2	2	1	326	3868	363	60	92	interpellanti,
5	1	10	2	2	2	729	3863	61	50	96	ed
5	1	10	2	2	3	824	3867	36	45	96	il
5	1	10	2	2	4	897	3880	248	37	96	consenso
5	1	10	2	2	5	1183	3867	80	47	95	del
5	1	10	2	2	6	1299	3869	205	45	96	Senato.
3	1	10	3	0	0	392	3941	1222	64	-1	
4	1	10	3	1	0	392	3941	1222	64	-1	
5	1	10	3	1	1	392	3942	304	49	90	PRESIDENTE.
5	1	10	3	1	2	737	3944	38	49	94	Il
5	1	10	3	1	3	811	3944	243	46	96	Senatore
5	1	10	3	1	4	1090	3942	109	48	96	Zini
5	1	10	3	1	5	1230	3941	71	49	96	ha
5	1	10	3	1	6	1335	3946	49	45	96	la
5	1	10	3	1	7	1419	3947	195	58	96	parola.
3	1	10	4	0	0	322	4019	1400	450	-1	
4	1	10	4	1	0	394	4019	1308	62	-1	
5	1	10	4	1	1	394	4022	248	46	93	Senatore
5	1	10	4	1	2	665	4023	114	43	90	ZINI.
5	1	10	4	1	3	812	4019	327	48	0	L'onorevole
5	1	10	4	1	4	1161	4021	291	60	96	presidente
5	1	10	4	1	5	1473	4022	81	48	93	del
5	1	10	4	1	6	1576	4024	126	48	92	Con-
4	1	10	4	2	0	329	4095	1372	67	-1	
5	1	10	4	2	1	329	4097	151	62	90	siglio
5	1	10	4	2	2	517	4095	176	67	96	capirà
5	1	10	4	2	3	717	4098	92	45	96	che
5	1	10	4	2	4	838	4097	136	46	96	nella
5	1	10	4	2	5	1002	4096	103	47	96	mia
5	1	10	4	2	6	1125	4097	154	48	96	umile
5	1	10	4	2	7	1315	4112	240	48	95	persona,
5	1	10	4	2	8	1591	4114	110	36	96	non
4	1	10	4	3	0	329	4167	1392	77	-1	
5	1	10	4	3	1	329	4177	65	46	96	ho
5	1	10	4	3	2	442	4176	93	47	96	che
5	1	10	4	3	3	581	4175	65	47	23	da
5	1	10	4	3	4	659	4171	234	73	23	piegare
5	1	10	4	3	5	928	4173	48	48	96	ai
5	1	10	4	3	6	1025	4175	108	46	92	suoi
5	1	10	4	3	7	1181	4167	238	60	89	desiderî.
5	1	10	4	3	8	1474	4180	98	45	96	Per
5	1	10	4	3	9	1620	4186	101	40	30	me’
4	1	10	4	4	0	329	4250	1373	67	-1	
5	1	10	4	4	1	329	4253	194	58	96	prenda
5	1	10	4	4	2	545	4254	130	45	88	tutto
5	1	10	4	4	3	702	4250	36	47	65	il
5	1	10	4	4	4	770	4251	210	47	96	comodo
5	1	10	4	4	5	1012	4252	91	47	96	che
5	1	10	4	4	6	1134	4253	148	47	96	crede
5	1	10	4	4	7	1312	4268	26	32	96	e
5	1	10	4	4	8	1376	4254	200	63	96	scelga;
5	1	10	4	4	9	1621	4258	81	45	96	sta
4	1	10	4	5	0	322	4328	1400	61	-1	
5	1	10	4	5	1	322	4328	93	61	91	poi
5	1	10	4	5	2	447	4329	215	47	90	all’altro
5	1	10	4	5	3	694	4328	359	61	91	interpellante
5	1	10	4	5	4	1088	4329	62	48	96	ed
5	1	10	4	5	5	1185	4331	49	46	96	al
5	1	10	4	5	6	1269	4331	186	47	96	Senato
5	1	10	4	5	7	1489	4329	37	48	93	il
5	1	10	4	5	8	1571	4330	151	57	90	deli-,
4	1	10	4	6	0	331	4404	1391	65	-1	
5	1	10	4	6	1	331	4407	193	47	90	berare
5	1	10	4	6	2	541	4404	52	49	93	in
5	1	10	4	6	3	621	4405	279	63	96	proposito;
5	1	10	4	6	4	931	4406	48	48	76	lo
5	1	10	4	6	5	1000	4404	224	50	70	miterrò
5	1	10	4	6	6	1255	4421	202	48	95	sempre
5	1	10	4	6	7	1487	4411	235	56	85	onorato.
2	1	11	0	0	0	1169	4491	10	8	-1	
3	1	11	1	0	0	1169	4491	10	8	-1	
4	1	11	1	1	0	1169	4491	10	8	-1	
5	1	11	1	1	1	1169	4491	10	8	61	4
2	1	12	0	0	0	1724	450	22	4097	-1	
3	1	12	1	0	0	1724	450	22	4097	-1	
4	1	12	1	1	0	1724	450	22	4097	-1	
5	1	12	1	1	1	1724	450	22	4097	95	 
2	1	13	0	0	0	2982	431	129	19	-1	
3	1	13	1	0	0	2982	431	129	19	-1	
4	1	13	1	1	0	2982	431	129	19	-1	
5	1	13	1	1	1	2982	431	129	19	37	==
2	1	14	0	0	0	1764	520	1377	1151	-1	
3	1	14	1	0	0	1767	520	1363	144	-1	
4	1	14	1	1	0	1773	520	1357	67	-1	
5	1	14	1	1	1	1773	526	205	61	84	quando,
5	1	14	1	1	2	2006	522	154	50	96	vorrà
5	1	14	1	1	3	2195	521	225	50	96	favorire
5	1	14	1	1	4	2454	536	103	32	96	una
5	1	14	1	1	5	2588	520	224	60	96	risposta
5	1	14	1	1	6	2848	524	48	45	95	al
5	1	14	1	1	7	2934	526	95	50	95	mio
5	1	14	1	1	8	3064	549	66	38	95	ra.
4	1	14	1	2	0	1767	603	351	61	-1	
5	1	14	1	2	1	1767	603	351	61	91	gionamento.
3	1	14	2	0	0	1811	672	1232	69	-1	
4	1	14	2	1	0	1811	672	1232	69	-1	
5	1	14	2	1	1	1811	672	264	58	55	‘Senatore
5	1	14	2	1	2	2109	680	316	61	90	PANTALEONI.
5	1	14	2	1	3	2467	676	262	49	91	Domando
5	1	14	2	1	4	2766	677	51	46	96	la
5	1	14	2	1	5	2851	683	192	56	93	parola.
3	1	14	3	0	0	1831	756	746	60	-1	
4	1	14	3	1	0	1831	756	746	60	-1	
5	1	14	3	1	1	1831	762	311	45	80	PRESIDENTE.
5	1	14	3	1	2	2183	759	78	45	96	Ha
5	1	14	3	1	3	2296	757	51	46	96	la
5	1	14	3	1	4	2381	756	196	60	95	parola.
3	1	14	4	0	0	1764	832	1374	531	-1	
4	1	14	4	1	0	1832	832	1301	65	-1	
5	1	14	4	1	1	1832	838	247	47	93	Senatore
5	1	14	4	1	2	2115	837	313	44	73	PANTALEGNI.
5	1	14	4	1	3	2453	835	51	47	96	Io
5	1	14	4	1	4	2527	845	93	33	96	son
