level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	7	1	1	7	1315	736	70	42	96	del
5	1	7	1	1	8	1411	739	48	39	76	31
5	1	7	1	1	9	1485	746	155	49	0	mar--
2	1	8	0	0	0	428	795	1173	391	-1	
3	1	8	1	0	0	428	795	1173	305	-1	
4	1	8	1	1	0	428	795	1171	55	-1	
5	1	8	1	1	1	428	806	51	28	47	ze
5	1	8	1	1	2	483	795	186	40	47	.uitimo
5	1	8	1	1	3	700	804	161	42	95	scorso,
5	1	8	1	1	4	895	807	81	29	93	con
5	1	8	1	1	5	1008	796	71	43	87	cuì
5	1	8	1	1	6	1111	798	128	52	96	viene
5	1	8	1	1	7	1269	799	142	41	96	estesa
5	1	8	1	1	8	1443	810	24	28	96	a
5	1	8	1	1	9	1496	798	103	40	96	tutti
4	1	8	1	2	0	437	856	1164	51	-1	
5	1	8	1	2	1	437	856	59	51	90	gli
5	1	8	1	2	2	541	856	195	43	95	studenti
5	1	8	1	2	3	777	856	44	40	96	in
5	1	8	1	2	4	864	858	149	42	96	debito
5	1	8	1	2	5	1053	859	44	41	96	di
5	1	8	1	2	6	1137	871	147	31	96	esame
5	1	8	1	2	7	1324	863	43	39	96	la
5	1	8	1	2	8	1407	860	194	42	96	sessione
4	1	8	1	3	0	432	919	1169	56	-1	
5	1	8	1	3	1	432	920	193	51	96	speciale
5	1	8	1	3	2	648	919	72	53	96	già
5	1	8	1	3	3	747	920	281	54	96	predisposta
5	1	8	1	3	4	1056	935	77	40	94	per
5	1	8	1	3	5	1159	922	12	42	94	i
5	1	8	1	3	6	1200	922	80	42	96	soli
5	1	8	1	3	7	1311	920	168	52	95	reduci;
5	1	8	1	3	8	1507	935	22	29	96	e
5	1	8	1	3	9	1556	934	45	30	96	se
4	1	8	1	4	0	431	983	1168	56	-1	
5	1	8	1	4	1	431	983	134	41	96	abbia
5	1	8	1	4	2	591	984	189	48	96	qualche
5	1	8	1	4	3	807	984	165	42	96	notizia
5	1	8	1	4	4	1001	986	116	50	96	delle
5	1	8	1	4	5	1141	986	126	53	96	gravi
5	1	8	1	4	6	1297	995	302	41	96	conseguenze
4	1	8	1	5	0	429	1040	1168	60	-1	
5	1	8	1	5	1	429	1046	78	40	96	che
5	1	8	1	5	2	529	1047	104	49	93	quel
5	1	8	1	5	3	656	1040	368	56	0	provtedimento
5	1	8	1	5	4	1047	1048	213	52	96	potrebbe
5	1	8	1	5	5	1283	1048	314	42	96	determinare.
3	1	8	2	0	0	1013	1126	582	60	-1	
4	1	8	2	1	0	1013	1126	582	60	-1	
5	1	8	2	1	1	1013	1127	4	5	62	i
5	1	8	2	1	2	1197	1144	39	42	80	_«
5	1	8	2	1	3	1261	1126	276	41	71	COLONNETTI
5	1	8	2	1	4	1560	1144	35	22	87	».
2	1	9	0	0	0	424	1264	1175	290	-1	
3	1	9	1	0	0	424	1264	1175	172	-1	
4	1	9	1	1	0	505	1264	1094	54	-1	
5	1	9	1	1	1	505	1266	35	38	93	Il
5	1	9	1	1	2	568	1264	207	42	95	Ministro
5	1	9	1	1	3	803	1266	114	41	96	della
5	1	9	1	1	4	944	1267	213	51	96	pubblica
5	1	9	1	1	5	1184	1267	239	41	96	istruzione
5	1	9	1	1	6	1448	1268	59	42	92	ha
5	1	9	1	1	7	1532	1279	67	29	92	co-
4	1	9	1	2	0	427	1319	1172	63	-1	
5	1	9	1	2	1	427	1327	228	40	92	municato
5	1	9	1	2	2	685	1319	83	49	96	che
5	1	9	1	2	3	804	1328	267	52	96	risponderà
5	1	9	1	2	4	1105	1340	24	30	96	a
5	1	9	1	2	5	1163	1330	157	50	93	questa
5	1	9	1	2	6	1356	1330	243	52	92	interroga-
4	1	9	1	3	0	424	1387	1171	49	-1	
5	1	9	1	3	1	424	1387	125	43	96	zione
5	1	9	1	3	2	583	1390	118	40	96	nella
5	1	9	1	3	3	735	1390	154	42	96	seduta
5	1	9	1	3	4	924	1391	351	45	96	antimeridiana
5	1	9	1	3	5	1309	1392	43	42	96	di
5	1	9	1	3	6	1388	1392	207	42	94	martedì.
3	1	9	2	0	0	425	1451	1171	103	-1	
4	1	9	2	1	0	503	1451	1093	57	-1	
5	1	9	2	1	1	503	1451	33	40	80	E
5	1	9	2	1	2	584	1451	112	41	95	stata
5	1	9	2	1	3	740	1454	256	54	96	presentata
5	1	9	2	1	4	1044	1455	41	40	96	la
5	1	9	2	1	5	1132	1456	211	50	93	seguente
5	1	9	2	1	6	1388	1454	208	53	91	interpel-
4	1	9	2	2	0	425	1512	150	42	-1	
5	1	9	2	2	1	425	1512	150	42	70	lanza:
2	1	10	0	0	0	420	1602	1176	374	-1	
3	1	10	1	0	0	420	1602	1176	374	-1	
4	1	10	1	1	0	504	1602	1089	65	-1	
5	1	10	1	1	1	504	1630	16	16	93	«
5	1	10	1	1	2	547	1611	16	40	96	I
5	1	10	1	1	3	601	1611	254	41	96	sottoscritti
5	1	10	1	1	4	896	1602	220	53	96	chiedono
5	1	10	1	1	5	1153	1614	46	41	96	di
5	1	10	1	1	6	1239	1614	285	53	97	interpellare
5	1	10	1	1	7	1563	1615	30	40	96	il
4	1	10	1	2	0	423	1672	1173	63	-1	
5	1	10	1	2	1	423	1672	209	63	96	Ministro
5	1	10	1	2	2	665	1674	119	41	96	della
5	1	10	1	2	3	817	1675	215	52	96	pubblica
5	1	10	1	2	4	1065	1675	256	52	96	istruzione,
5	1	10	1	2	5	1359	1688	76	42	93	per
5	1	10	1	2	6	1468	1688	128	30	92	cono-
4	1	10	1	3	0	420	1738	1175	53	-1	
5	1	10	1	3	1	420	1746	136	41	92	scere,
5	1	10	1	3	2	596	1738	140	41	96	anche
5	1	10	1	3	3	775	1738	44	38	96	in
5	1	10	1	3	4	856	1738	281	44	96	riferimento
5	1	10	1	3	5	1173	1751	26	29	96	a
5	1	10	1	3	6	1237	1740	252	51	91	precedenti
5	1	10	1	3	7	1529	1740	66	40	90	in-
4	1	10	1	4	0	421	1798	1172	54	-1	
5	1	10	1	4	1	421	1798	311	53	91	terrogazioni,
5	1	10	1	4	2	777	1811	44	29	96	se
5	1	10	1	4	3	863	1800	182	44	96	intende
5	1	10	1	4	4	1089	1799	274	53	96	provvedere
5	1	10	1	4	5	1404	1803	57	40	96	ad
5	1	10	1	4	6	1503	1815	90	29	96	una
4	1	10	1	5	0	421	1860	1172	55	-1	
5	1	10	1	5	1	421	1860	242	54	93	disciplina
5	1	10	1	5	2	697	1862	452	53	88	dell’insegnamento
5	1	10	1	5	3	1189	1863	119	41	95	della
5	1	10	1	5	4	1345	1866	248	49	96	procedura
4	1	10	1	6	0	423	1916	1168	60	-1	
5	1	10	1	6	1	423	1924	160	51	96	penale
5	1	10	1	6	2	619	1926	114	40	96	nelle
5	1	10	1	6	3	769	1916	258	51	96	Università
5	1	10	1	6	4	1061	1926	163	50	96	statali,
5	1	10	1	6	5	1264	1927	67	41	97	sia
5	1	10	1	6	6	1365	1927	47	40	93	in
5	1	10	1	6	7	1448	1927	143	41	92	riferi-
2	1	11	0	0	0	419	1987	1218	55	-1	
3	1	11	1	0	0	419	1987	1218	55	-1	
4	1	11	1	1	0	419	1987	1218	55	-1	
5	1	11	1	1	1	419	1987	153	41	96	mento
5	1	11	1	1	2	608	1987	87	41	96	alla
5	1	11	1	1	3	732	1988	303	42	96	destinazione
5	1	11	1	1	4	1071	2000	25	30	96	a
5	1	11	1	1	5	1131	1988	84	43	96	tale
5	1	11	1	1	6	1252	1988	340	54	93	insegnamento
5	1	11	1	1	7	1623	1992	14	38	33	‘.
2	1	12	0	0	0	421	2046	1170	120	-1	
3	1	12	1	0	0	421	2046	1170	120	-1	
4	1	12	1	1	0	421	2046	1170	60	-1	
5	1	12	1	1	1	421	2048	43	40	96	di
5	1	12	1	1	2	487	2050	196	41	96	cattedre
5	1	12	1	1	3	709	2050	44	40	96	di
5	1	12	1	1	4	780	2051	125	41	96	ruolo
5	1	12	1	1	5	929	2052	79	50	84	pet
5	1	12	1	1	6	1033	2046	43	46	96	lo
5	1	12	1	1	7	1100	2063	131	31	96	meno
5	1	12	1	1	8	1256	2052	72	42	96	nei
5	1	12	1	1	9	1355	2052	76	52	93	più
5	1	12	1	1	10	1448	2062	143	44	43	popo-
4	1	12	1	2	0	421	2108	1166	58	-1	
5	1	12	1	2	1	421	2111	92	40	84	losì
5	1	12	1	2	2	519	2104	180	68	96	Atenei,
5	1	12	1	2	3	728	2112	64	42	96	sia
5	1	12	1	2	4	817	2126	20	28	96	e
5	1	12	1	2	5	861	2114	270	52	96	soprattutto
5	1	12	1	2	6	1155	2114	48	41	96	in
5	1	12	1	2	7	1225	2114	284	44	96	riferimento
5	1	12	1	2	8	1533	2110	54	46	96	ad
2	1	13	0	0	0	419	2174	1225	142	-1	
3	1	13	1	0	0	419	2174	1225	108	-1	
4	1	13	1	1	0	423	2174	1221	53	-1	
5	1	13	1	1	1	423	2184	88	31	96	una
5	1	13	1	1	2	553	2174	227	60	91	maggiore
5	1	13	1	1	3	823	2175	362	51	96	considerazione
5	1	13	1	1	4	1229	2175	71	43	95	del
5	1	13	1	1	5	1344	2178	300	42	30	medesimo.
4	1	13	1	2	0	419	2230	1225	86	-1	
5	1	13	1	2	1	419	2228	376	51	43	nell'imminente
5	1	13	1	2	2	827	2239	149	41	96	bando
5	1	13	1	2	3	1009	2239	70	41	96	dei
5	1	13	1	2	4	1111	2234	195	82	92	concorsi
5	1	13	1	2	5	1341	2251	26	52	95	a
5	1	13	1	2	6	1396	2230	209	52	93	cattedre:
5	1	13	1	2	7	1607	2226	35	68	83	'
2	1	14	0	0	0	417	2299	1172	305	-1	
3	1	14	1	0	0	421	2299	324	41	-1	
4	1	14	1	1	0	421	2299	324	41	-1	
5	1	14	1	1	1	421	2299	324	41	96	universitarie.
3	1	14	2	0	0	417	2363	1172	241	-1	
4	1	14	2	1	0	499	2363	1089	55	-1	
5	1	14	2	1	1	499	2380	17	18	93	«
5	1	14	2	1	2	540	2363	60	40	4	In
5	1	14	2	1	3	631	2363	264	51	96	particolare
5	1	14	2	1	4	936	2363	35	41	96	sì
5	1	14	2	1	5	1015	2366	58	40	96	ha
5	1	14	2	1	6	1113	2364	183	54	96	ragione
5	1	14	2	1	7	1337	2366	44	40	96	di
5	1	14	2	1	8	1421	2366	167	41	95	temere
4	1	14	2	2	0	419	2426	1170	54	-1	
5	1	14	2	2	1	419	2426	81	40	96	che
5	1	14	2	2	2	527	2426	118	41	96	nella
5	1	14	2	2	3	672	2438	87	40	96	pur
5	1	14	2	2	4	787	2426	124	52	96	larga
5	1	14	2	2	5	941	2427	120	41	96	sfera
5	1	14	2	2	6	1091	2427	42	41	96	di
5	1	14	2	2	7	1160	2428	203	42	96	concorsi
5	1	14	2	2	8	1393	2427	44	41	92	di
5	1	14	2	2	9	1468	2440	121	40	92	pros-
4	1	14	2	3	0	419	2487	1170	55	-1	
5	1	14	2	3	1	419	2487	113	43	96	simo
5	1	14	2	3	2	569	2490	147	41	95	bando
5	1	14	2	3	3	756	2499	88	31	96	non
5	1	14	2	3	4	883	2488	66	42	96	sia
5	1	14	2	3	5	988	2500	232	40	96	compresa
5	1	14	2	3	6	1259	2490	42	41	96	la
5	1	14	2	3	7	1340	2491	249	51	96	procedura
4	1	14	2	4	0	417	2551	1170	53	-1	
5	1	14	2	4	1	417	2551	172	49	96	penale,
5	1	14	2	4	2	625	2562	78	40	96	per
5	1	14	2	4	3	736	2551	43	40	96	la
5	1	14	2	4	4	809	2552	134	51	96	quale
5	1	14	2	4	5	975	2552	49	40	96	fu
5	1	14	2	4	6	1059	2551	77	53	96	già
5	1	14	2	4	7	1157	2551	78	43	96	nel
5	1	14	2	4	8	1269	2555	102	40	96	1943
5	1	14	2	4	9	1401	2552	186	42	96	bandito
2	1	15	0	0	0	417	2607	1223	60	-1	
3	1	15	1	0	0	417	2607	1223	60	-1	
4	1	15	1	1	0	417	2607	1223	60	-1	
5	1	15	1	1	1	417	2612	32	40	96	il
5	1	15	1	1	2	485	2624	208	32	96	concorso
5	1	15	1	1	3	732	2615	80	39	96	che
5	1	15	1	1	4	844	2624	93	30	96	non
5	1	15	1	1	5	977	2614	102	52	96	poté
5	1	15	1	1	6	1116	2626	105	30	96	aver
5	1	15	1	1	7	1259	2615	132	52	96	luogo
5	1	15	1	1	8	1429	2627	78	39	96	per
5	1	15	1	1	9	1545	2615	48	41	43	la
2	1	16	0	0	0	384	2676	1204	430	-1	
3	1	16	1	0	0	384	2676	1204	430	-1	
4	1	16	1	1	0	384	2676	1203	54	-1	
5	1	16	1	1	1	384	2695	5	5	92	‘
5	1	16	1	1	2	416	2676	328	52	96	sopravvenuta
5	1	16	1	1	3	785	2676	246	44	96	situazione
5	1	16	1	1	4	1075	2676	41	42	95	di
5	1	16	1	1	5	1159	2678	264	52	93	armistizio;
5	1	16	1	1	6	1465	2691	122	29	92	men-
4	1	16	1	2	0	413	2739	1175	51	-1	
5	1	16	1	2	1	413	2739	66	41	96	tre
5	1	16	1	2	2	501	2739	122	41	96	dalla
5	1	16	1	2	3	644	2739	280	51	95	conquistata
5	1	16	1	2	4	948	2740	260	40	96	autonomia
5	1	16	1	2	5	1231	2739	214	43	95	didattica
5	1	16	1	2	6	1469	2740	119	42	96	della
4	1	16	1	3	0	420	2802	1164	52	-1	
5	1	16	1	3	1	420	2802	188	41	96	materia
5	1	16	1	3	2	649	2802	134	52	92	(1938)
5	1	16	1	3	3	824	2812	169	30	96	nessun
5	1	16	1	3	4	1032	2814	209	29	96	concorso
5	1	16	1	3	5	1283	2803	22	40	96	è
5	1	16	1	3	6	1343	2803	110	41	96	stato
5	1	16	1	3	7	1493	2803	91	44	96	mai
4	1	16	1	4	0	412	2863	1171	56	-1	
5	1	16	1	4	1	412	2864	188	43	95	bandito
5	1	16	1	4	2	632	2876	81	31	96	con
5	1	16	1	4	3	745	2876	134	40	96	grave
5	1	16	1	4	4	912	2863	151	44	96	danno
5	1	16	1	4	5	1095	2866	70	42	96	del
5	1	16	1	4	6	1199	2876	234	43	96	progresso
5	1	16	1	4	7	1467	2866	116	53	94	degli
4	1	16	1	5	0	411	2927	1174	53	-1	
5	1	16	1	5	1	411	2928	124	42	96	studi
5	1	16	1	5	2	564	2928	45	40	96	in
5	1	16	1	5	3	636	2928	87	42	96	tale
5	1	16	1	5	4	751	2927	188	47	86	materia
5	1	16	1	5	5	964	2940	25	30	93	e
5	1	16	1	5	6	1019	2927	449	53	90	dell’insegnamento
5	1	16	1	5	7	1497	2940	88	30	91	me-
4	1	16	1	6	0	416	2990	1171	52	-1	
5	1	16	1	6	1	416	2992	169	40	91	desimo
5	1	16	1	6	2	620	2991	77	41	96	che
5	1	16	1	6	3	733	2990	23	40	97	è
5	1	16	1	6	4	791	2990	41	40	96	di
5	1	16	1	6	5	869	2990	194	41	96	estrema
5	1	16	1	6	6	1097	2990	282	52	92	importanza
5	1	16	1	6	7	1413	2991	174	40	90	scienti-
4	1	16	1	7	0	415	3052	1056	54	-1	
5	1	16	1	7	1	415	3054	82	41	96	fica
5	1	16	1	7	2	527	3066	25	29	70	e
5	1	16	1	7	3	575	3052	334	54	85	professionale.
2	1	17	0	0	0	632	3131	951	52	-1	
3	1	17	1	0	0	632	3131	951	52	-1	
4	1	17	1	1	0	632	3131	951	52	-1	
5	1	17	1	1	1	632	3148	16	18	93	«
5	1	17	1	1	2	671	3132	200	48	87	BETTIOL,
5	1	17	1	1	3	920	3131	144	41	94	LEONE
5	1	17	1	1	4	1108	3131	235	52	95	GIOVANNI,
5	1	17	1	1	5	1389	3132	194	48	96	ERMINI,
2	1	18	0	0	0	661	3194	920	165	-1	
3	1	18	1	0	0	661	3194	920	165	-1	
4	1	18	1	1	0	707	3194	873	56	-1	
5	1	18	1	1	1	707	3194	217	49	89	CARISTIA,
5	1	18	1	1	2	975	3195	269	47	75	CorsaNEGO;
5	1	18	1	1	3	1291	3195	54	40	62	Di
5	1	18	1	1	4	1389	3195	191	55	96	FAUSTO,
4	1	18	1	2	0	701	3256	880	48	-1	
5	1	18	1	2	1	701	3256	191	40	92	MARIANI
5	1	18	1	2	2	959	3256	264	48	19	FRANCESCO,
5	1	18	1	2	3	1293	3258	288	46	75	COLONNETTI,
4	1	18	1	3	0	661	3319	243	40	-1	
5	1	18	1	3	1	661	3346	11	12	70	.
5	1	18	1	3	2	699	3319	145	40	91	RUINI
5	1	18	1	3	3	871	3336	33	23	87	».
2	1	19	0	0	0	409	3438	1176	125	-1	
3	1	19	1	0	0	409	3438	1176	125	-1	
4	1	19	1	1	0	492	3438	1093	81	-1	
5	1	19	1	1	1	492	3459	164	52	23	Chiedo
5	1	19	1	1	2	687	3460	41	39	95	al
5	1	19	1	1	3	759	3438	201	79	96	Governo
5	1	19	1	1	4	991	3457	177	62	96	quando
5	1	19	1	1	5	1203	3438	180	65	96	intende
5	1	19	1	1	6	1413	3460	172	52	91	rispon-
4	1	19	1	2	0	409	3523	120	40	-1	
5	1	19	1	2	1	409	3523	120	40	96	dere.
2	1	20	0	0	0	488	3580	1127	67	-1	
3	1	20	1	0	0	488	3580	1127	67	-1	
4	1	20	1	1	0	488	3580	1127	67	-1	
5	1	20	1	1	1	488	3591	201	49	96	CAPPA,
5	1	20	1	1	2	724	3580	369	63	96	Sottosegretario
5	1	20	1	1	3	1127	3595	45	41	96	di
5	1	20	1	1	4	1204	3594	128	44	96	Stato
5	1	20	1	1	5	1360	3592	89	43	96	alla
5	1	20	1	1	6	1468	3595	147	52	44	Pre-.
2	1	21	0	0	0	408	3650	1171	56	-1	
3	1	21	1	0	0	408	3650	1171	56	-1	
4	1	21	1	1	0	408	3650	1171	56	-1	
5	1	21	1	1	1	408	3655	181	40	91	sidenza
5	1	21	1	1	2	616	3655	68	40	96	del
5	1	21	1	1	3	715	3652	225	54	96	Consiglio
5	1	21	1	1	4	967	3658	73	40	96	dei
5	1	21	1	1	5	1068	3656	213	40	95	Ministri.
5	1	21	1	1	6	1312	3658	36	40	95	Il
5	1	21	1	1	7	1377	3650	202	48	96	Governo
2	1	22	0	0	0	409	3712	2112	99	-1	
3	1	22	1	0	0	409	3712	2112	99	-1	
4	1	22	1	1	0	409	3712	2094	59	-1	
5	1	22	1	1	1	409	3716	32	42	95	si
5	1	22	1	1	2	473	3716	168	42	96	riserva
5	1	22	1	1	3	669	3716	44	40	96	di
5	1	22	1	1	4	744	3716	153	43	96	fissare
5	1	22	1	1	5	927	3718	44	41	96	la
5	1	22	1	1	6	1000	3718	104	42	96	data
5	1	22	1	1	7	1132	3719	44	41	96	di
5	1	22	1	1	8	1208	3712	295	59	96	svolgimento
5	1	22	1	1	9	1535	3718	42	40	96	di
5	1	22	1	1	10	1611	3718	58	36	81	|.
5	1	22	1	1	11	1897	3758	82	6	22	sti
5	1	22	1	1	12	2400	3758	103	10	24	DUE
4	1	22	1	2	0	1629	3759	892	52	-1	
5	1	22	1	2	1	1629	3768	4	8	39	{
5	1	22	1	2	2	1693	3768	288	42	96	proporzioni
5	1	22	1	2	3	2021	3759	148	43	96	fissate
5	1	22	1	2	4	2204	3759	119	41	95	dalla
5	1	22	1	2	5	2349	3770	172	41	52	prassi,
2	1	23	0	0	0	405	3778	538	52	-1	
3	1	23	1	0	0	405	3778	538	52	-1	
4	1	23	1	1	0	405	3778	538	52	-1	
5	1	23	1	1	1	405	3778	160	50	95	questa
5	1	23	1	1	2	607	3778	336	52	96	interpellanza.
2	1	24	0	0	0	403	3898	1178	317	-1	
3	1	24	1	0	0	495	3898	848	69	-1	
4	1	24	1	1	0	495	3898	848	69	-1	
5	1	24	1	1	1	495	3911	314	41	89	GHIDETTI.
5	1	24	1	1	2	847	3898	174	64	96	Chiedo
5	1	24	1	1	3	1064	3914	44	41	96	di
5	1	24	1	1	4	1147	3915	196	52	96	parlare.
3	1	24	2	0	0	492	3972	851	48	-1	
4	1	24	2	1	0	492	3972	851	48	-1	
5	1	24	2	1	1	492	3972	409	43	95	PRESIDENTE:
5	1	24	2	1	2	945	3975	70	41	96	Ne
5	1	24	2	1	3	1055	3976	60	40	96	ha
5	1	24	2	1	4	1155	3979	188	41	96	facoltà.
3	1	24	3	0	0	403	4034	1178	181	-1	
4	1	24	3	1	0	492	4034	1089	58	-1	
5	1	24	3	1	1	492	4034	313	44	89	GHIDETTI.
5	1	24	3	1	2	836	4038	157	41	96	Vorrei
5	1	24	3	1	3	1024	4038	257	42	96	sollecitare
5	1	24	3	1	4	1311	4042	44	40	93	la
5	1	24	3	1	5	1380	4038	201	54	96	risposta
4	1	24	3	2	0	405	4094	1175	57	-1	
5	1	24	3	2	1	405	4094	58	41	95	ad
5	1	24	3	2	2	523	4107	92	31	95	una
5	1	24	3	2	3	665	4098	96	42	95	mia
5	1	24	3	2	4	815	4099	333	52	95	interpellanza
5	1	24	3	2	5	1205	4103	303	40	95	concernente
5	1	24	3	2	6	1567	4099	13	39	94	i
4	1	24	3	3	0	403	4156	1176	59	-1	
5	1	24	3	3	1	403	4156	245	43	96	lavoratori
5	1	24	3	3	2	688	4160	179	43	66	italiani
5	1	24	3	3	3	890	4162	295	41	59	infortunati
5	1	24	3	3	4	1224	4164	72	39	96	sul
5	1	24	3	3	5	1336	4159	155	56	96	lavoro
5	1	24	3	3	6	1531	4160	48	40	96	in
2	1	25	0	0	0	1647	1536	170	48	-1	
3	1	25	1	0	0	1647	1536	170	48	-1	
4	1	25	1	1	0	1647	1536	170	48	-1	
5	1	25	1	1	1	1647	1536	4	20	54	T
5	1	25	1	1	2	1712	1544	105	40	71	tedi.
2	1	26	0	0	0	1633	615	38	3596	-1	
3	1	26	1	0	0	1633	615	38	3596	-1	
4	1	26	1	1	0	1633	615	38	3596	-1	
5	1	26	1	1	1	1633	615	38	3596	95	 
2	1	27	0	0	0	1741	456	1154	46	-1	
3	1	27	1	0	0	1741	456	1154	46	-1	
4	1	27	1	1	0	1741	456	1154	46	-1	
5	1	27	1	1	1	1741	474	51	5	16	-—
5	1	27	1	1	2	2489	456	52	38	78	49
5	1	27	1	1	3	2573	467	175	31	44	APiuLE
5	1	27	1	1	4	2783	462	112	40	96	1947
2	1	28	0	0	0	2372	529	524	17	-1	
3	1	28	1	0	0	2372	529	524	17	-1	
4	1	28	1	1	0	2372	529	524	17	-1	
5	1	28	1	1	1	2372	529	524	17	95	 
2	1	29	0	0	0	1716	576	1200	402	-1	
3	1	29	1	0	0	1716	576	1177	139	-1	
4	1	29	1	1	0	1720	576	1173	123	-1	
5	1	29	1	1	1	1720	576	261	94	96	Germania,
5	1	29	1	1	2	2032	616	261	50	96	presentata
5	1	29	1	1	3	2341	615	116	84	96	nella
5	1	29	1	1	4	2505	615	164	41	96	seduta
5	1	29	1	1	5	2717	620	75	39	40	del
5	1	29	1	1	6	2841	623	52	37	96	27
4	1	29	1	2	0	1716	683	371	32	-1	
5	1	29	1	2	1	1716	683	159	31	78	marzo
5	1	29	1	2	2	1920	684	167	31	67	scorso.
3	1	29	2	0	0	1716	692	1200	222	-1	
4	1	29	2	1	0	1801	692	1096	103	-1	
5	1	29	2	1	1	1801	732	419	63	94	PRESIDENTE.
5	1	29	2	1	2	2271	692	149	87	87	Dovrà
5	1	29	2	1	3	2469	750	150	30	96	essere
5	1	29	2	1	4	2663	740	162	44	96	fissata
5	1	29	2	1	5	2871	756	26	30	95	a
4	1	29	2	2	0	1716	795	1200	60	-1	
5	1	29	2	2	1	1716	806	77	30	96	suo
5	1	29	2	2	2	1835	799	166	51	96	tempo
5	1	29	2	2	3	2043	811	96	29	96	una
5	1	29	2	2	4	2177	799	160	41	96	seduta
5	1	29	2	2	5	2377	810	80	41	96	per
5	1	29	2	2	6	2499	800	42	40	96	lo
5	1	29	2	2	7	2585	795	331	75	60	svolgimento
4	1	29	2	3	0	1717	854	483	84	-1	
5	1	29	2	3	1	1717	854	110	62	96	delle
5	1	29	2	3	2	1869	855	331	83	86	interpellanze.
3	1	29	3	0	0	1804	918	1091	60	-1	
4	1	29	3	1	0	1804	918	1091	60	-1	
5	1	29	3	1	1	1804	918	288	57	93	Comunque,
5	1	29	3	1	2	2124	923	87	55	96	può
5	1	29	3	1	3	2240	918	296	50	95	trasformare
5	1	29	3	1	4	2567	923	45	41	96	la
5	1	29	3	1	5	2639	914	84	53	93	sua
5	1	29	3	1	6	2755	926	140	41	93	inter-
2	1	30	0	0	0	1673	976	1004	63	-1	
3	1	30	1	0	0	1673	976	1004	63	-1	
4	1	30	1	1	0	1673	976	1004	63	-1	
5	1	30	1	1	1	1673	976	6	3	69	|
5	1	30	1	1	2	1715	987	228	45	83	pretanza
5	1	30	1	1	3	1981	984	47	40	96	in
5	1	30	1	1	4	2072	986	356	53	96	interrogazione
5	1	30	1	1	5	2471	990	206	48	96	urgente.
2	1	31	0	0	0	1715	1047	1177	116	-1	
3	1	31	1	0	0	1715	1047	1177	116	-1	
4	1	31	1	1	0	1801	1047	1091	56	-1	
5	1	31	1	1	1	1801	1047	328	41	85	GHIDETTI.
5	1	31	1	1	2	2143	1048	88	55	96	Sta
5	1	31	1	1	3	2249	1051	130	45	95	bene;
5	1	31	1	1	4	2400	1050	149	40	96	allora
