level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	2	2	4	527	1333	158	42	96	dovere
5	1	3	2	2	5	709	1334	44	41	96	in
5	1	3	2	2	6	776	1349	127	26	96	nome
5	1	3	2	2	7	927	1333	114	42	96	della
5	1	3	2	2	8	1069	1331	215	54	96	moralità,
5	1	3	2	2	9	1307	1333	44	40	96	in
4	1	3	2	3	0	123	1399	1224	58	-1	
5	1	3	2	3	1	123	1417	128	28	96	nome
5	1	3	2	3	2	285	1401	68	42	96	del
5	1	3	2	3	3	387	1401	166	42	95	credito
5	1	3	2	3	4	587	1401	220	56	96	pubblico,
5	1	3	2	3	5	840	1415	80	28	96	con
5	1	3	2	3	6	952	1401	41	41	96	la
5	1	3	2	3	7	1012	1399	137	44	93	ferma
5	1	3	2	3	8	1173	1413	174	44	92	persua-
4	1	3	2	4	0	121	1467	1230	59	-1	
5	1	3	2	4	1	121	1473	122	42	96	sione
5	1	3	2	4	2	276	1471	79	42	96	che
5	1	3	2	4	3	389	1470	31	41	96	il
5	1	3	2	4	4	453	1471	155	55	96	giorno
5	1	3	2	4	5	643	1471	42	42	95	in
5	1	3	2	4	6	720	1471	69	42	65	cai
5	1	3	2	4	7	824	1485	175	28	96	avremo
5	1	3	2	4	8	1032	1474	244	39	96	restaurato
5	1	3	2	4	9	1309	1467	42	43	96	la
4	1	3	2	5	0	124	1537	1224	45	-1	
5	1	3	2	5	1	124	1538	157	44	96	abilità
5	1	3	2	5	2	313	1555	23	27	95	e
5	1	3	2	5	3	368	1538	43	43	95	la
5	1	3	2	5	4	443	1541	160	40	93	serietà
5	1	3	2	5	5	636	1538	111	43	51	delle
5	1	3	2	5	6	769	1545	146	36	95	nostre
5	1	3	2	5	7	933	1538	243	43	96	istituzioni
5	1	3	2	5	8	1196	1537	44	41	93	di
5	1	3	2	5	9	1259	1551	89	27	89	cre-
4	1	3	2	6	0	123	1605	1228	60	-1	
5	1	3	2	6	1	123	1609	108	54	96	dito,
5	1	3	2	6	2	265	1614	196	51	95	potremo
5	1	3	2	6	3	508	1607	299	43	95	francamente
5	1	3	2	6	4	853	1607	218	55	96	guardare
5	1	3	2	6	5	1119	1607	44	42	95	in
5	1	3	2	6	6	1205	1605	146	42	96	fronte
4	1	3	2	7	0	124	1675	1224	59	-1	
5	1	3	2	7	1	124	1678	267	56	63	all’Europa,
5	1	3	2	7	2	424	1677	53	42	96	ed
5	1	3	2	7	3	511	1691	141	28	95	essere
5	1	3	2	7	4	700	1677	135	42	96	sicuri
5	1	3	2	7	5	885	1675	78	43	96	che
5	1	3	2	7	6	996	1675	31	42	96	il
5	1	3	2	7	7	1060	1675	165	43	93	credito
5	1	3	2	7	8	1268	1675	80	42	90	ita-
4	1	3	2	8	0	123	1743	1226	59	-1	
5	1	3	2	8	1	123	1747	118	44	96	liano
5	1	3	2	8	2	275	1749	97	41	93	sarà
5	1	3	2	8	3	407	1747	133	42	92	assiso
5	1	3	2	8	4	576	1761	49	28	96	su
5	1	3	2	8	5	659	1745	140	57	95	quelle
5	1	3	2	8	6	839	1745	92	42	95	basi
5	1	3	2	8	7	979	1743	260	56	95	granitiche,
5	1	3	2	8	8	1269	1743	80	43	96	che
4	1	3	2	9	0	124	1813	1224	58	-1	
5	1	3	2	9	1	124	1831	104	28	96	sono
5	1	3	2	9	2	260	1817	72	41	96	nel
5	1	3	2	9	3	364	1821	148	37	95	nostro
5	1	3	2	9	4	547	1829	182	29	35	comune
5	1	3	2	9	5	763	1814	229	43	87	desiderio,
5	1	3	2	9	6	1015	1813	134	53	92	(Vive
5	1	3	2	9	7	1189	1827	159	44	91	appro-
4	1	3	2	10	0	121	1886	304	61	-1	
5	1	3	2	10	1	121	1886	234	56	47	VAZIONI)
5	1	3	2	10	2	329	1882	53	69	19	ni
3	1	3	3	0	0	120	1954	1225	183	-1	
4	1	3	3	1	0	185	1954	786	59	-1	
5	1	3	3	1	1	185	1957	76	41	96	Ma
5	1	3	3	1	2	295	1959	149	54	96	queste
5	1	3	3	1	3	487	1954	220	57	95	eloquenti
5	1	3	3	1	4	755	1951	216	58	42	parole,
5	1	3	3	1	5	927	1947	48	70	93	g
4	1	3	3	2	0	121	2021	1224	61	-1	
5	1	3	3	2	1	121	2030	183	52	96	provate
5	1	3	3	2	2	352	2023	115	44	96	dalla
5	1	3	3	2	3	516	2022	200	56	96	Camera,
5	1	3	3	2	4	753	2022	40	43	96	le
5	1	3	3	2	5	833	2022	58	41	96	ha
5	1	3	3	2	6	939	2021	206	44	96	ascoltate
5	1	3	3	2	7	1189	2022	31	43	92	il
5	1	3	3	2	8	1260	2021	85	42	92	Go-
4	1	3	3	3	0	120	2093	168	44	-1	
5	1	3	3	3	1	120	2093	168	44	95	verno?
3	1	3	4	0	0	121	2157	1227	326	-1	
4	1	3	4	1	0	183	2157	1165	62	-1	
5	1	3	4	1	1	183	2163	46	44	96	Si
5	1	3	4	1	2	263	2163	85	56	96	può
5	1	3	4	1	3	381	2162	99	55	96	oggi
5	1	3	4	1	4	505	2162	250	47	96	assicurare
5	1	3	4	1	5	785	2161	78	42	96	che
5	1	3	4	1	6	893	2159	166	44	96	codesti
5	1	3	4	1	7	1076	2159	160	44	96	istituti
5	1	3	4	1	8	1260	2157	88	45	96	così
4	1	3	4	2	0	124	2229	1224	61	-1	
5	1	3	4	2	1	124	2231	244	59	96	qualificati
5	1	3	4	2	2	388	2230	336	44	85	dall'onorevole
5	1	3	4	2	3	737	2230	164	55	96	collega
5	1	3	4	2	4	915	2229	217	54	78	Ferraris,
5	1	3	4	2	5	1144	2229	45	42	63	in
5	1	3	4	2	6	1201	2242	147	28	63	mezzo
4	1	3	4	3	0	124	2297	1224	60	-1	
5	1	3	4	3	1	124	2299	84	46	95	alle
5	1	3	4	3	2	241	2301	316	56	96	approvazioni
5	1	3	4	3	3	591	2299	110	42	96	della
5	1	3	4	3	4	725	2299	164	56	96	grande
5	1	3	4	3	5	908	2301	309	53	96	maggioranza
5	1	3	4	3	6	1235	2297	113	42	96	della
4	1	3	4	4	0	127	2365	1220	60	-1	
5	1	3	4	4	1	127	2370	201	55	92	Camera,
5	1	3	4	4	2	341	2385	86	26	92	non
5	1	3	4	4	3	440	2369	196	42	96	facciano
5	1	3	4	4	4	657	2374	122	51	96	parte
5	1	3	4	4	5	797	2367	114	44	96	della
5	1	3	4	4	6	932	2367	329	43	96	combinazione
5	1	3	4	4	7	1279	2365	68	44	96	del
4	1	3	4	5	0	121	2437	440	46	-1	
5	1	3	4	5	1	121	2439	168	44	91	eredito
5	1	3	4	5	2	315	2437	246	44	90	fondiario?
3	1	3	5	0	0	96	2503	1251	1292	-1	
4	1	3	5	1	0	181	2503	1166	62	-1	
5	1	3	5	1	1	181	2510	247	55	80	Partroppo
5	1	3	5	1	2	463	2507	40	42	96	io
5	1	3	5	1	3	536	2506	128	43	91	credo
5	1	3	5	1	4	699	2506	77	43	96	che
5	1	3	5	1	5	813	2521	68	28	95	no.
5	1	3	5	1	6	915	2507	126	55	96	Dopo
5	1	3	5	1	7	1088	2503	259	46	49	l'onorevole
4	1	3	5	2	0	123	2574	1224	59	-1	
5	1	3	5	2	1	123	2577	218	56	87	Ferraris,
5	1	3	5	2	2	375	2575	101	44	94	ebbi
5	1	3	5	2	3	509	2577	40	41	96	io
5	1	3	5	2	4	583	2574	160	44	59	l'onore
5	1	3	5	2	5	792	2577	44	40	96	di
5	1	3	5	2	6	869	2575	184	56	96	parlare,
5	1	3	5	2	7	1087	2590	22	27	96	e
5	1	3	5	2	8	1141	2575	59	42	86	mi
5	1	3	5	2	9	1248	2589	99	41	71	per-
4	1	3	5	3	0	121	2641	1226	58	-1	
5	1	3	5	3	1	121	2647	103	43	96	misi
5	1	3	5	3	2	257	2646	46	41	96	di
5	1	3	5	3	3	336	2645	219	53	96	chiedere,
5	1	3	5	3	4	591	2658	129	28	96	senza
5	1	3	5	3	5	752	2643	223	56	96	perifrasi,
5	1	3	5	3	6	1008	2659	44	26	92	so
5	1	3	5	3	7	1084	2642	60	57	93	gli
5	1	3	5	3	8	1176	2641	171	44	92	stabili-
4	1	3	5	4	0	120	2710	1225	57	-1	
5	1	3	5	4	1	120	2715	139	44	96	menti
5	1	3	5	4	2	293	2714	68	43	96	del
5	1	3	5	4	3	387	2713	180	44	96	Credito
5	1	3	5	4	4	591	2711	241	56	96	mobiliare,
5	1	3	5	4	5	851	2713	113	42	96	della
5	1	3	5	4	6	981	2713	147	41	96	Banca
5	1	3	5	4	7	1145	2710	200	56	94	generale
4	1	3	5	5	0	123	2781	1222	57	-1	
5	1	3	5	5	1	123	2799	24	30	96	e
5	1	3	5	5	2	180	2783	71	44	96	del
5	1	3	5	5	3	284	2783	179	43	95	Credito
5	1	3	5	5	4	496	2781	291	44	78	immobiliare
5	1	3	5	5	5	833	2781	214	44	96	facessero
5	1	3	5	5	6	1080	2797	23	26	91	o
5	1	3	5	5	7	1135	2795	56	28	96	no
5	1	3	5	5	8	1223	2786	122	52	96	parte
4	1	3	5	6	0	123	2849	1221	57	-1	
5	1	3	5	6	1	123	2854	116	43	96	della
5	1	3	5	6	2	271	2851	330	44	96	combinazione
5	1	3	5	6	3	641	2850	68	43	96	del
5	1	3	5	6	4	757	2850	162	43	95	credito
5	1	3	5	6	5	968	2849	229	57	96	fondiario,
5	1	3	5	6	6	1235	2850	109	56	53	dopo
4	1	3	5	7	0	123	2887	1206	79	-1	
5	1	3	5	7	1	123	2937	106	29	93	aver
5	1	3	5	7	2	261	2922	256	43	92	dimosirato
5	1	3	5	7	3	551	2921	80	42	96	cho
5	1	3	5	7	4	660	2919	40	43	86	le
5	1	3	5	7	5	735	2921	144	41	93	azioni
5	1	3	5	7	6	912	2921	44	41	93	di
5	1	3	5	7	7	973	2919	172	43	92	codeste
5	1	3	5	7	8	1164	2887	165	75	96	banche,
4	1	3	5	8	0	123	2989	1221	58	-1	
5	1	3	5	8	1	123	2993	80	44	96	che
5	1	3	5	8	2	225	2993	72	54	93	già
5	1	3	5	8	3	331	3005	198	29	96	avevano
5	1	3	5	8	4	576	2989	187	57	96	perduto
5	1	3	5	8	5	796	2990	85	41	96	fino
5	1	3	5	8	6	915	3005	24	26	96	a
5	1	3	5	8	7	972	2989	85	42	95	600
5	1	3	5	8	8	1092	3005	21	26	95	e
5	1	3	5	8	9	1148	2989	84	44	91	700
5	1	3	5	8	10	1263	2989	81	42	95	lire
4	1	3	5	9	0	123	3058	1218	61	-1	
5	1	3	5	9	1	123	3075	78	44	96	per
5	1	3	5	9	2	235	3063	204	40	96	ciascuno
5	1	3	5	9	3	473	3059	70	43	94	dei
5	1	3	5	9	4	576	3059	112	43	96	corsi
5	1	3	5	9	5	721	3059	44	42	96	di
5	1	3	5	9	6	787	3073	166	41	96	appena
5	1	3	5	9	7	972	3058	83	43	92	due
5	1	3	5	9	8	1073	3058	100	43	87	anri
5	1	3	5	9	9	1193	3059	148	42	96	avanti
4	1	3	5	10	0	123	3127	1222	47	-1	
5	1	3	5	10	1	123	3145	22	29	96	e
5	1	3	5	10	2	179	3131	78	43	96	che
5	1	3	5	10	3	292	3135	112	38	96	tutto
5	1	3	5	10	4	437	3143	250	28	96	accennava
5	1	3	5	10	5	719	3127	77	43	93	che
5	1	3	5	10	6	831	3129	420	41	92	tendessero
5	1	3	5	10	7	1072	3123	44	65	96	a
5	1	3	5	10	8	1115	3129	136	41	85	corsi
5	1	3	5	10	9	1269	3143	76	27	92	an-
4	1	3	5	11	0	96	3195	1245	62	-1	
5	1	3	5	11	1	96	3198	127	45	64	“cora
5	1	3	5	11	2	255	3199	78	58	96	più
5	1	3	5	11	3	356	3198	131	55	95	bassi,
5	1	3	5	11	4	520	3213	131	28	96	erano
5	1	3	5	11	5	684	3197	140	42	96	alzate
5	1	3	5	11	6	859	3197	44	41	97	in
5	1	3	5	11	7	927	3195	125	58	96	pochi
5	1	3	5	11	8	1075	3197	156	56	93	giorni,
5	1	3	5	11	9	1253	3195	88	44	92	dal-
4	1	3	5	12	0	120	3266	1224	60	-1	
5	1	3	5	12	1	120	3269	169	57	34	l'aprile
5	1	3	5	12	2	323	3267	41	43	96	al
5	1	3	5	12	3	396	3267	173	55	96	maggio
5	1	3	5	12	4	608	3266	125	55	92	1890,
5	1	3	5	12	5	756	3281	37	40	95	e,
5	1	3	5	12	6	816	3266	173	57	96	quando
5	1	3	5	12	7	1023	3267	34	40	96	si
5	1	3	5	12	8	1092	3266	195	56	96	acquistò
5	1	3	5	12	9	1304	3267	40	42	96	la
4	1	3	5	13	0	121	3334	1223	57	-1	
5	1	3	5	13	1	121	3345	203	37	96	certezza
5	1	3	5	13	2	356	3335	79	44	96	che
5	1	3	5	13	3	468	3335	29	43	96	il
5	1	3	5	13	4	532	3335	205	44	96	Governo
5	1	3	5	13	5	771	3341	258	50	96	presentava
5	1	3	5	13	6	1052	3334	85	43	96	alla
5	1	3	5	13	7	1159	3334	185	44	95	Camera
4	1	3	5	14	0	125	3403	1218	60	-1	
5	1	3	5	14	1	125	3413	154	50	95	questo
5	1	3	5	14	2	313	3405	178	44	96	infelice
5	1	3	5	14	3	524	3405	180	54	96	disegno
5	1	3	5	14	4	737	3405	44	41	96	di
5	1	3	5	14	5	813	3405	139	53	92	legge,
5	1	3	5	14	6	985	3419	132	27	85	crano
5	1	3	5	14	7	1165	3403	178	44	81	rialzate
4	1	3	5	15	0	121	3471	1218	62	-1	
5	1	3	5	15	1	121	3477	96	41	96	dico
5	1	3	5	15	2	252	3475	127	58	96	quale
5	1	3	5	15	3	401	3474	44	41	97	di
5	1	3	5	15	4	472	3474	95	55	94	100,
5	1	3	5	15	5	593	3475	126	55	96	quale
5	1	3	5	15	6	744	3473	44	41	96	di
5	1	3	5	15	7	828	3473	80	41	95	150
5	1	3	5	15	8	944	3471	92	43	93	lire.
5	1	3	5	15	9	1071	3473	124	42	93	Tutti
5	1	3	5	15	10	1221	3473	118	44	93	dice-
4	1	3	5	16	0	120	3541	1223	58	-1	
5	1	3	5	16	1	120	3559	129	40	95	vano,
5	1	3	5	16	2	269	3546	23	40	96	è
5	1	3	5	16	3	309	3542	268	57	95	impossibile
5	1	3	5	16	4	596	3542	28	41	96	il
5	1	3	5	16	5	647	3541	188	56	96	negarlo,
5	1	3	5	16	6	868	3541	79	42	96	che
5	1	3	5	16	7	980	3541	160	44	74	l'unica
5	1	3	5	16	8	1163	3542	180	56	96	ragione
4	1	3	5	17	0	120	3610	1224	59	-1	
5	1	3	5	17	1	120	3613	69	44	82	Gel
5	1	3	5	17	2	223	3613	134	42	96	rialzo
5	1	3	5	17	3	400	3627	75	28	96	era
5	1	3	5	17	4	517	3611	42	43	94	la
5	1	3	5	17	5	600	3611	352	58	95	partecipazione
5	1	3	5	17	6	985	3610	44	41	96	di
5	1	3	5	17	7	1064	3617	149	50	93	questo
5	1	3	5	17	8	1247	3611	97	42	92	isti-
4	1	3	5	18	0	120	3678	1219	59	-1	
5	1	3	5	18	1	120	3687	93	38	95	tuto
5	1	3	5	18	2	237	3683	40	42	95	al
5	1	3	5	18	3	300	3697	143	29	95	nuovo
5	1	3	5	18	4	464	3679	167	58	96	grande
5	1	3	5	18	5	655	3679	294	43	96	stabilimento
5	1	3	5	18	6	968	3678	73	47	96	del
5	1	3	5	18	7	1064	3678	165	44	88	credito
5	1	3	5	18	8	1248	3678	91	45	93	fon-
4	1	3	5	19	0	119	3750	153	45	-1	
5	1	3	5	19	1	119	3750	153	45	87	diario.
3	1	3	6	0	0	117	3818	1226	476	-1	
4	1	3	6	1	0	179	3818	633	59	-1	
5	1	3	6	1	1	179	3822	40	41	94	A
5	1	3	6	1	2	252	3826	153	51	94	questa
5	1	3	6	1	3	452	3819	87	43	96	mia
5	1	3	6	1	4	583	3818	229	57	95	domanda,
4	1	3	6	2	0	119	3886	1222	59	-1	
5	1	3	6	2	1	119	3890	220	55	96	legittima
5	1	3	6	2	2	364	3894	264	51	24	soprattutto
5	1	3	6	2	3	677	3889	111	54	96	dopo
5	1	3	6	2	4	819	3887	58	55	96	gli
5	1	3	6	2	5	913	3886	198	57	96	applausi
5	1	3	6	2	6	1157	3901	82	28	96	con
5	1	3	6	2	7	1271	3887	70	43	94	cui
4	1	3	6	3	0	117	3954	1226	111	-1	
5	1	3	6	3	1	117	3959	44	42	96	la
5	1	3	6	3	2	195	3959	188	43	96	Camera
5	1	3	6	3	3	429	3973	139	26	93	aveva
5	1	3	6	3	4	616	3957	163	42	94	accolte
5	1	3	6	3	5	805	3955	44	47	80	le
5	1	3	6	3	6	873	3954	155	111	81	parole
5	1	3	6	3	7	1076	3955	69	42	96	del
5	1	3	6	3	8	1179	3954	164	56	96	collega
4	1	3	6	4	0	119	4022	1221	59	-1	
5	1	3	6	4	1	119	4027	217	54	93	Ferraris,
5	1	3	6	4	2	369	4025	262	44	34	f’oncrevole
5	1	3	6	4	3	663	4026	158	41	92	relator
5	1	3	6	4	4	948	4053	39	13	85	la
5	1	3	6	4	5	1011	4022	329	57	52	Commissione,
4	1	3	6	5	0	117	4023	1218	126	-1	
5	1	3	6	5	1	117	4103	118	36	96	certo
5	1	3	6	5	2	269	4095	66	43	87	col
5	1	3	6	5	3	368	4095	116	43	96	buon
5	1	3	6	5	4	517	4110	172	28	17	assenso
5	1	3	6	5	5	724	4093	68	42	96	del
5	1	3	6	5	6	827	4023	199	114	9	ito
5	1	3	6	5	7	1068	4094	60	41	92	mi
5	1	3	6	5	8	1171	4094	164	55	48	rispon
4	1	3	6	6	0	117	4161	1223	57	-1	
5	1	3	6	6	1	117	4165	114	42	96	deva
5	1	3	6	6	2	263	4165	78	42	96	che
5	1	3	6	6	3	364	4179	187	28	96	nessuno
5	1	3	6	6	4	575	4163	116	55	96	degli
5	1	3	6	6	5	715	4161	300	56	95	stabilimenti,
5	1	3	6	6	6	1039	4163	69	42	96	cui
5	1	3	6	6	7	1137	4162	39	43	96	io
5	1	3	6	6	8	1200	4177	140	28	96	aveva
4	1	3	6	7	0	119	4230	1221	64	-1	
5	1	3	6	7	1	119	4233	138	48	91	alluso
5	1	3	6	7	2	291	4249	22	29	89	o
5	1	3	6	7	3	345	4233	159	58	96	meglio
5	1	3	6	7	4	543	4233	236	56	96	nominato,
5	1	3	6	7	5	821	4230	192	47	95	avrebbe
5	1	3	6	7	6	1045	4237	156	57	93	potuto
5	1	3	6	7	7	1228	4246	112	45	90	par-
2	1	4	0	0	0	1249	305	263	50	-1	
3	1	4	1	0	0	1249	305	263	50	-1	
4	1	4	1	1	0	1249	305	263	50	-1	
5	1	4	1	1	1	1249	337	54	8	83	—
5	1	4	1	1	2	1339	305	86	50	55	7114
5	1	4	1	1	3	1457	334	55	9	71	—
2	1	5	0	0	0	331	407	2124	51	-1	
3	1	5	1	0	0	331	407	2124	51	-1	
4	1	5	1	1	0	331	407	2124	51	-1	
5	1	5	1	1	1	331	426	321	32	30	LEGISLATURA
5	1	5	1	1	2	684	427	100	28	60	ZYII
5	1	5	1	1	3	817	438	54	8	89	—
5	1	5	1	1	4	908	415	45	42	88	1%
5	1	5	1	1	5	985	426	216	29	82	SESSIONE
5	1	5	1	1	6	1235	435	54	7	90	—
5	1	5	1	1	7	1323	421	282	32	87	DIRCUSSIONI
5	1	5	1	1	8	1639	434	52	8	74	—
5	1	5	1	1	9	1727	422	214	32	39	TOUENATA
5	1	5	1	1	10	1973	422	91	29	83	DEI
5	1	5	1	1	11	2099	407	25	42	88	9
5	1	5	1	1	12	2157	421	152	29	78	marzo
5	1	5	1	1	13	2343	407	112	44	94	1891
2	1	6	0	0	0	949	1951	410	58	-1	
3	1	6	1	0	0	949	1951	410	58	-1	
4	1	6	1	1	0	949	1951	410	58	-1	
5	1	6	1	1	1	949	1951	292	56	93	giustamente
5	1	6	1	1	2	1273	1966	86	43	79	ap-.
2	1	7	0	0	0	856	3815	515	59	-1	
3	1	7	1	0	0	856	3815	515	59	-1	
4	1	7	1	1	0	856	3815	515	59	-1	
5	1	7	1	1	1	856	3817	79	44	96	che
5	1	7	1	1	2	967	3817	60	42	96	mi
5	1	7	1	1	3	1061	3830	164	44	96	pareva
5	1	7	1	1	4	1257	3815	114	46	41	ben.
2	1	8	0	0	0	1376	569	24	3721	-1	
3	1	8	1	0	0	1376	569	24	3721	-1	
4	1	8	1	1	0	1376	569	24	3721	-1	
5	1	8	1	1	1	1376	569	24	3721	95	 
2	1	9	0	0	0	2076	297	571	70	-1	
3	1	9	1	0	0	2076	297	571	70	-1	
4	1	9	1	1	0	2076	297	571	70	-1	
5	1	9	1	1	1	2076	303	203	64	96	Camera
5	1	9	1	1	2	2309	303	72	56	95	dei
5	1	9	1	1	3	2407	301	224	66	95	Deputati
2	1	10	0	0	0	1653	365	232	25	-1	
3	1	10	1	0	0	1653	365	232	25	-1	
4	1	10	1	1	0	1653	365	232	25	-1	
5	1	10	1	1	1	1653	365	25	25	13	ELA
5	1	10	1	1	2	1826	365	13	25	30	er
5	1	10	1	1	3	1828	369	57	12	36	Aa
2	1	11	0	0	0	1425	567	1242	1372	-1	
3	1	11	1	0	0	1432	567	1235	198	-1	
4	1	11	1	1	0	1435	567	1232	62	-1	
5	1	11	1	1	1	1435	571	189	58	91	tecipare
5	1	11	1	1	2	1645	570	48	44	96	al
5	1	11	1	1	3	1715	586	141	28	96	nuovo
5	1	11	1	1	4	1879	571	185	51	94	istituto,
5	1	11	1	1	5	2088	570	51	41	96	nè
5	1	11	1	1	6	2160	567	180	55	93	influire
5	1	11	1	1	7	2369	569	298	54	96	direttamente
4	1	11	1	2	0	1432	637	1229	81	-1	
5	1	11	1	2	1	1432	641	55	41	96	od
5	1	11	1	2	2	1525	641	346	42	95	indirettamente
5	1	11	1	2	3	1908	642	47	41	95	in
5	1	11	1	2	4	1992	645	143	50	95	questo
5	1	11	1	2	5	2168	653	152	42	95	campo
5	1	11	1	2	6	2353	653	30	28	46	a
5	1	11	1	2	7	2412	637	249	81	92	detrimento
4	1	11	1	3	0	1432	703	879	87	-1	
