level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	2	14	5858	408	244	90	47	1921
2	1	15	0	0	0	590	605	5610	50	-1	
3	1	15	1	0	0	590	605	5610	50	-1	
4	1	15	1	1	0	590	605	5610	50	-1	
5	1	15	1	1	1	590	605	5610	50	95	 
2	1	16	0	0	0	588	631	5612	49	-1	
3	1	16	1	0	0	588	631	5612	49	-1	
4	1	16	1	1	0	588	631	5612	49	-1	
5	1	16	1	1	1	588	631	5612	49	95	 
2	1	17	0	0	0	3378	688	18	38	-1	
3	1	17	1	0	0	3378	688	18	38	-1	
4	1	17	1	1	0	3380	688	14	12	-1	
5	1	17	1	1	1	3380	688	14	12	34	*
4	1	17	1	2	0	3378	702	18	24	-1	
5	1	17	1	2	1	3378	702	18	24	0	F
2	1	18	0	0	0	546	810	5706	152	-1	
3	1	18	1	0	0	546	810	5706	152	-1	
4	1	18	1	1	0	546	810	5706	152	-1	
5	1	18	1	1	1	546	850	324	92	90	cando
5	1	18	1	1	2	944	842	464	120	95	impegni
5	1	18	1	1	3	1470	840	394	92	96	assunti
5	1	18	1	1	4	1928	838	100	90	96	di
5	1	18	1	1	5	2076	824	340	102	96	fronte
5	1	18	1	1	6	2468	834	98	86	96	al
5	1	18	1	1	7	2614	832	360	112	93	potere
5	1	18	1	1	8	3030	826	266	118	90	degi-
5	1	18	1	1	9	3366	814	77	152	0	È
5	1	18	1	1	10	3462	852	474	92	96	pongono
5	1	18	1	1	11	3992	822	190	90	92	che
5	1	18	1	1	12	4240	822	62	86	53	l’
5	1	18	1	1	13	4346	822	190	86	96	art.
5	1	18	1	1	14	4592	820	54	90	96	6
5	1	18	1	1	15	4700	818	168	90	96	del
5	1	18	1	1	16	4920	814	796	116	94	decreto-legge
5	1	18	1	1	17	5764	810	488	120	93	rimanga
2	1	19	0	0	0	522	982	2794	7846	-1	
3	1	19	1	0	0	534	982	2766	1704	-1	
4	1	19	1	1	0	542	982	2758	116	-1	
5	1	19	1	1	1	542	1004	400	94	91	slativo.
5	1	19	1	1	2	1016	1000	100	92	96	Si
5	1	19	1	1	3	1190	1002	318	86	96	tratta
5	1	19	1	1	4	1600	996	110	90	96	in
5	1	19	1	1	5	1812	1004	464	80	96	sostanza
5	1	19	1	1	6	2376	986	100	88	96	di
5	1	19	1	1	7	2570	986	388	88	96	vedere
5	1	19	1	1	8	3044	1010	108	62	96	se
5	1	19	1	1	9	3224	982	76	90	94	il
4	1	19	1	2	0	540	1142	2760	128	-1	
5	1	19	1	2	1	540	1162	466	90	95	ministro
5	1	19	1	2	2	1062	1158	166	88	24	del
5	1	19	1	2	3	1266	1160	346	110	24	tempo
5	1	19	1	2	4	1658	1154	260	88	95	fosse
5	1	19	1	2	5	1966	1150	594	110	95	impegnato
5	1	19	1	2	6	2622	1142	128	86	96	ad
5	1	19	1	2	7	2804	1164	496	66	96	emanare
4	1	19	1	3	0	538	1296	2762	138	-1	
5	1	19	1	3	1	538	1320	32	88	95	i
5	1	19	1	3	2	634	1312	366	122	95	quadri
5	1	19	1	3	3	1052	1310	518	92	96	definitivi
5	1	19	1	3	4	1622	1306	268	116	96	degli
5	1	19	1	3	5	1936	1300	428	92	96	ufficiali
5	1	19	1	3	6	2398	1298	300	90	92	della
5	1	19	1	3	7	2732	1296	112	90	69	R.
5	1	19	1	3	8	2890	1296	410	90	96	marina
4	1	19	1	4	0	536	1450	2758	140	-1	
5	1	19	1	4	1	536	1500	188	90	96	per
5	1	19	1	4	2	792	1472	328	116	95	legge,
5	1	19	1	4	3	1200	1496	50	62	96	o
5	1	19	1	4	4	1324	1472	392	112	96	potesse
5	1	19	1	4	5	1768	1458	330	92	95	anche
5	1	19	1	4	6	2178	1452	382	94	95	valersi
5	1	19	1	4	7	2636	1450	102	90	93	di
5	1	19	1	4	8	2812	1452	482	88	91	decreto-
4	1	19	1	5	0	538	1606	2762	140	-1	
5	1	19	1	5	1	538	1632	302	114	96	legge
5	1	19	1	5	2	914	1628	128	88	95	da
5	1	19	1	5	3	1112	1620	534	118	95	sottoporsi
5	1	19	1	5	4	1752	1618	98	86	96	al
5	1	19	1	5	5	1896	1612	714	116	96	Parlamento.
5	1	19	1	5	6	2686	1606	100	92	90	Si
5	1	19	1	5	7	2862	1608	438	90	96	afferma
4	1	19	1	6	0	538	1766	2756	120	-1	
5	1	19	1	6	1	538	1788	192	90	96	che
5	1	19	1	6	2	802	1784	74	90	95	il
5	1	19	1	6	3	948	1782	464	90	96	ministro
5	1	19	1	6	4	1488	1800	338	66	96	aveva
5	1	19	1	6	5	1896	1796	298	90	96	preso
5	1	19	1	6	6	2272	1768	482	114	96	impegno
5	1	19	1	6	7	2842	1766	100	88	93	di
5	1	19	1	6	8	3022	1790	272	64	92	ema-
4	1	19	1	7	0	538	1926	2348	130	-1	
5	1	19	1	7	1	538	1970	254	64	96	nare
5	1	19	1	7	2	898	1938	332	118	96	questi
5	1	19	1	7	3	1334	1926	850	124	95	provvedimenti
5	1	19	1	7	4	2268	1952	188	90	96	per
5	1	19	1	7	5	2526	1926	360	112	88	legge;
4	1	19	1	8	0	540	2078	2750	132	-1	
5	1	19	1	8	1	540	2098	762	112	96	decreto-legge
5	1	19	1	8	2	1392	2092	190	88	96	che
5	1	19	1	8	3	1686	2084	738	92	96	costituirebbe
5	1	19	1	8	4	2538	2080	204	88	92	tale
5	1	19	1	8	5	2874	2078	416	116	92	obbligo
4	1	19	1	9	0	536	2238	2760	130	-1	
5	1	19	1	9	1	536	2256	270	110	93	dice:
5	1	19	1	9	2	894	2294	34	28	34	«
5	1	19	1	9	3	988	2250	144	118	96	gli
5	1	19	1	9	4	1204	2244	462	120	94	organici
5	1	19	1	9	5	1744	2238	508	124	95	definitivi
5	1	19	1	9	6	2304	2262	446	68	96	saranno
5	1	19	1	9	7	2812	2262	62	62	96	a
5	1	19	1	9	8	2946	2238	350	112	96	tempo
4	1	19	1	10	0	536	2394	2760	134	-1	
5	1	19	1	10	1	536	2416	566	112	93	opportuno
5	1	19	1	10	2	1176	2402	532	118	70	so/foposti
5	1	19	1	10	3	1802	2398	98	90	93	al
5	1	19	1	10	4	1992	2396	658	90	92	Pariamento
5	1	19	1	10	5	2728	2418	192	64	96	con
5	1	19	1	10	6	2992	2394	304	114	94	legge
4	1	19	1	11	0	534	2566	608	120	-1	
5	1	19	1	11	1	534	2566	450	120	88	speciale
5	1	19	1	11	2	1066	2604	76	48	88	».
3	1	19	2	0	0	522	2708	2780	2336	-1	
4	1	19	2	1	0	666	2708	2630	128	-1	
5	1	19	2	1	1	666	2724	172	92	95	Ciò
5	1	19	2	1	2	898	2748	202	64	96	non
5	1	19	2	1	3	1170	2718	474	118	96	significa
5	1	19	2	1	4	1714	2714	350	88	96	affatto
5	1	19	2	1	5	2152	2712	192	90	96	che
5	1	19	2	1	6	2430	2708	338	118	96	questi
5	1	19	2	1	7	2850	2732	446	92	58	provve.
4	1	19	2	2	0	538	2864	2758	126	-1	
5	1	19	2	2	1	538	2870	434	102	92	dimenti
5	1	19	2	2	2	1040	2904	206	64	95	non
5	1	19	2	2	3	1336	2898	432	92	95	possano
5	1	19	2	2	4	1870	2896	340	64	95	essere
5	1	19	2	2	5	2310	2866	458	92	96	emanati
5	1	19	2	2	6	2860	2892	194	64	92	con
5	1	19	2	2	7	3128	2864	168	90	92	de-
4	1	19	2	3	0	536	3024	2760	128	-1	
5	1	19	2	3	1	536	3036	660	116	86	creto-legge,
5	1	19	2	3	2	1274	3034	188	90	96	che
5	1	19	2	3	3	1534	3060	136	62	96	va
5	1	19	2	3	4	1740	3036	454	112	96	appunto
5	1	19	2	3	5	2268	3030	550	114	96	sottoposto
5	1	19	2	3	6	2900	3026	102	88	93	al
5	1	19	2	3	7	3058	3024	238	90	93	Par-
4	1	19	2	4	0	534	3182	2768	126	-1	
5	1	19	2	4	1	534	3196	452	90	36	lamento
5	1	19	2	4	2	1056	3216	188	92	96	per
5	1	19	2	4	3	1314	3192	102	86	96	la
5	1	19	2	4	4	1472	3186	680	94	96	conversione
5	1	19	2	4	5	2226	3186	106	88	96	in
5	1	19	2	4	6	2388	3186	334	116	96	legge.
5	1	19	2	4	7	2796	3182	80	90	85	E
5	1	19	2	4	8	2898	3184	404	114	64	questa
4	1	19	2	5	0	534	3340	2758	126	-1	
5	1	19	2	5	1	534	3348	870	118	96	interpretazione
5	1	19	2	5	2	1500	3350	282	86	96	tanto
5	1	19	2	5	3	1884	3344	180	118	92	più
5	1	19	2	5	4	2162	3344	544	116	91	apparisce
5	1	19	2	5	5	2770	3340	522	114	96	evidente,
4	1	19	2	6	0	536	3496	2760	132	-1	
5	1	19	2	6	1	536	3534	190	66	96	ove
5	1	19	2	6	2	796	3506	82	90	96	si
5	1	19	2	6	3	954	3504	512	92	96	confronti
5	1	19	2	6	4	1572	3504	72	88	95	il
5	1	19	2	6	5	1716	3502	422	116	93	periodo
5	1	19	2	6	6	2256	3538	36	38	90	«
5	1	19	2	6	7	2372	3500	144	116	96	gli
5	1	19	2	6	8	2592	3496	466	118	93	organici
5	1	19	2	6	9	3130	3496	166	132	92	de-
4	1	19	2	7	0	528	3654	2768	122	-1	
5	1	19	2	7	1	528	3664	418	104	93	finitivi
5	1	19	2	7	2	1016	3688	206	64	93	ecc.
5	1	19	2	7	3	1300	3700	36	40	91	»
5	1	19	2	7	4	1466	3660	156	90	95	col
5	1	19	2	7	5	1724	3660	690	116	94	precedente,
5	1	19	2	7	6	2482	3658	262	90	96	dove
5	1	19	2	7	7	2856	3656	54	88	91	è
5	1	19	2	7	8	3016	3654	280	90	71	detto
4	1	19	2	8	0	528	3810	2764	128	-1	
5	1	19	2	8	1	528	3824	190	90	96	che
5	1	19	2	8	2	790	3820	142	118	96	gli
5	1	19	2	8	3	984	3818	466	118	96	organici
5	1	19	2	8	4	1500	3816	588	118	96	provvisori
5	1	19	2	8	5	2164	3814	82	92	94	sì
5	1	19	2	8	6	2308	3838	508	66	96	emanano
5	1	19	2	8	7	2872	3836	192	64	93	con
5	1	19	2	8	8	3126	3810	166	90	91	de-
4	1	19	2	9	0	528	3966	2768	126	-1	
5	1	19	2	9	1	528	3988	280	84	95	creto
5	1	19	2	9	2	900	3978	324	114	96	reale;
5	1	19	2	9	3	1324	3978	456	114	96	appunto
5	1	19	2	9	4	1884	3972	384	118	96	perché
5	1	19	2	9	5	2380	3972	74	88	95	il
5	1	19	2	9	6	2548	3968	472	92	95	ministro
5	1	19	2	9	7	3128	3966	168	92	96	del
4	1	19	2	10	0	524	4122	2762	132	-1	
5	1	19	2	10	1	524	4144	342	110	95	tempo
5	1	19	2	10	2	938	4136	136	88	96	ha
5	1	19	2	10	3	1144	4134	454	88	96	ritenuto
5	1	19	2	10	4	1676	4132	100	90	96	di
5	1	19	2	10	5	1850	4136	292	110	96	poter
5	1	19	2	10	6	2216	4122	492	98	96	emanare
5	1	19	2	10	7	2784	4152	194	64	91	con
5	1	19	2	10	8	3024	4152	262	64	90	sem-
4	1	19	2	11	0	522	4282	2770	132	-1	
5	1	19	2	11	1	522	4296	268	118	92	plice
5	1	19	2	11	2	862	4290	860	120	95	provvedimento
5	1	19	2	11	3	1826	4290	166	88	95	del
5	1	19	2	11	4	2086	4292	360	112	96	potere
5	1	19	2	11	5	2532	4286	528	92	94	esecutivo
5	1	19	2	11	6	3150	4282	142	120	95	gli
4	1	19	2	12	0	524	4428	2762	144	-1	
5	1	19	2	12	1	524	4452	462	120	96	organici
5	1	19	2	12	2	1058	4428	622	140	96	provvisori,
5	1	19	2	12	3	1756	4454	400	86	96	mentre
5	1	19	2	12	4	2228	4448	134	90	96	ha
5	1	19	2	12	5	2432	4446	456	90	92	ritenuto
5	1	19	2	12	6	2978	4446	308	126	92	dove-
4	1	19	2	13	0	528	4580	2762	148	-1	
5	1	19	2	13	1	528	4640	226	66	91	roso
5	1	19	2	13	2	830	4612	190	90	96	che
5	1	19	2	13	3	1094	4610	140	118	96	gli
5	1	19	2	13	4	1324	4608	484	118	96	organici
5	1	19	2	13	5	1900	4604	546	122	95	definitivi,
5	1	19	2	13	6	2544	4606	34	90	96	i
5	1	19	2	13	7	2652	4580	282	142	93	quali
5	1	19	2	13	8	2994	4602	296	94	91	costi-
4	1	19	2	14	0	526	4762	2768	120	-1	
5	1	19	2	14	1	526	4772	464	90	91	tuiscono
5	1	19	2	14	2	1066	4796	138	62	96	un
5	1	19	2	14	3	1290	4770	376	88	96	assetto
5	1	19	2	14	4	1742	4762	536	96	96	definitivo
5	1	19	2	14	5	2374	4766	170	88	96	dei
5	1	19	2	14	6	2620	4764	404	118	92	quadri,
5	1	19	2	14	7	3098	4762	196	92	92	fos-
4	1	19	2	15	0	526	4922	2424	122	-1	
5	1	19	2	15	1	526	4956	222	64	96	sero
5	1	19	2	15	2	824	4926	524	118	96	sottoposti
5	1	19	2	15	3	1422	4924	522	92	14	all'esame
5	1	19	2	15	4	2020	4924	166	90	96	del
5	1	19	2	15	5	2254	4922	696	92	96	Parlamento.
3	1	19	3	0	0	526	5048	2782	2040	-1	
4	1	19	3	1	0	660	5048	2636	157	-1	
5	1	19	3	1	1	660	5084	206	94	96	Che
5	1	19	3	1	2	914	5084	168	118	95	poi
5	1	19	3	1	3	1138	5048	294	157	96	questi
5	1	19	3	1	4	1554	5082	464	118	93	organici
5	1	19	3	1	5	2104	5080	612	92	90	convenisse
5	1	19	3	1	6	2782	5080	514	92	90	emanarli
4	1	19	3	2	0	526	5236	2770	122	-1	
5	1	19	3	2	1	526	5272	190	64	88	Gon
5	1	19	3	2	2	820	5270	202	64	96	uno
5	1	19	3	2	3	1118	5240	452	118	96	speciale
5	1	19	3	2	4	1666	5240	422	116	96	disegno
5	1	19	3	2	5	2103	5232	221	130	6	di.
5	1	19	3	2	6	2342	5232	378	130	6	legge,
5	1	19	3	2	7	2804	5236	76	92	96	il
5	1	19	3	2	8	2988	5238	308	118	96	quale
4	1	19	3	3	0	530	5386	2762	134	-1	
5	1	19	3	3	1	530	5400	336	92	96	chissà
5	1	19	3	3	2	940	5400	408	116	96	quando
5	1	19	3	3	3	1422	5398	434	122	96	sarebbe
5	1	19	3	3	4	1928	5400	258	88	96	stato
5	1	19	3	3	5	2262	5386	576	128	92	approvato
5	1	19	3	3	6	2892	5424	194	64	93	con
5	1	19	3	3	7	3146	5398	146	88	91	in-
4	1	19	3	4	0	532	5556	2766	118	-1	
5	1	19	3	4	1	532	5560	662	92	96	convenienti
5	1	19	3	4	2	1282	5558	570	116	94	molteplici
5	1	19	3	4	3	1956	5558	190	90	96	che
5	1	19	3	4	4	2238	5584	208	64	96	non
5	1	19	3	4	5	2540	5560	54	88	96	è
5	1	19	3	4	6	2666	5556	78	90	96	il
5	1	19	3	4	7	2846	5584	232	64	96	caso
5	1	19	3	4	8	3194	5556	104	92	95	di
4	1	19	3	5	0	534	5712	2764	120	-1	
5	1	19	3	5	1	534	5720	476	92	96	elencare
5	1	19	3	5	2	1080	5720	280	86	96	tanto
5	1	19	3	5	3	1446	5716	502	90	96	risultano
5	1	19	3	5	4	2026	5712	496	120	96	evidenti,
5	1	19	3	5	5	2612	5742	390	90	95	oppure
5	1	19	3	5	6	3104	5740	194	66	95	con
4	1	19	3	6	0	536	5844	2756	148	-1	
5	1	19	3	6	1	536	5876	766	116	80	decreto-legge
5	1	19	3	6	2	1378	5874	130	90	96	da
5	1	19	3	6	3	1576	5844	544	144	96	sottoporsi
5	1	19	3	6	4	2190	5874	102	88	96	al
5	1	19	3	6	5	2340	5872	696	120	95	Parlamento,
5	1	19	3	6	6	3100	5872	192	92	96	che
4	1	19	3	7	0	536	6030	2756	122	-1	
5	1	19	3	7	1	536	6060	340	66	95	aveva
5	1	19	3	7	2	946	6036	208	86	96	così
5	1	19	3	7	3	1224	6032	674	116	96	ugualmente
5	1	19	3	7	4	1970	6030	312	122	96	piena
5	1	19	3	7	5	2328	6030	580	118	61	possibilità
5	1	19	3	7	6	2982	6032	100	90	93	di
5	1	19	3	7	7	3148	6032	144	90	90	di-
4	1	19	3	8	0	534	6188	2766	120	-1	
5	1	19	3	8	1	534	6190	452	118	85	scuterli,
5	1	19	3	8	2	1064	6190	52	90	96	è
5	1	19	3	8	3	1188	6214	238	66	96	cosa
5	1	19	3	8	4	1498	6188	190	90	93	che
5	1	19	3	8	5	1762	6190	666	90	92	ovviamento
5	1	19	3	8	6	2478	6190	76	88	59	il
5	1	19	3	8	7	2604	6188	472	92	96	ministre
5	1	19	3	8	8	3130	6190	170	90	96	del
4	1	19	3	9	0	534	6344	2762	122	-1	
5	1	19	3	9	1	534	6356	344	110	96	tempo
5	1	19	3	9	2	952	6374	336	64	96	aveva
5	1	19	3	9	3	1336	6348	380	90	96	facoltà
5	1	19	3	9	4	1766	6346	104	90	96	di
5	1	19	3	9	5	1928	6344	488	92	95	decidere
5	1	19	3	9	6	2488	6374	60	62	96	a
5	1	19	3	9	7	2608	6372	178	64	95	suo
5	1	19	3	9	8	2842	6346	454	92	88	criterio.
4	1	19	3	10	0	532	6504	2766	118	-1	
5	1	19	3	10	1	532	6506	142	90	96	Mi
5	1	19	3	10	2	738	6530	252	92	93	pare
5	1	19	3	10	3	1062	6504	360	116	67	cuindi
5	1	19	3	10	4	1500	6504	98	88	96	di
5	1	19	3	10	5	1668	6510	296	110	93	poter
5	1	19	3	10	6	2050	6504	658	112	90	conciudere,
5	1	19	3	10	7	2786	6504	190	92	96	che
5	1	19	3	10	8	3052	6506	246	116	95	quel
4	1	19	3	11	0	538	6634	2768	142	-1	
5	1	19	3	11	1	538	6660	466	92	96	ministro
5	1	19	3	11	2	1068	6658	150	92	96	sia
5	1	19	3	11	3	1262	6658	802	118	96	perfettamente
5	1	19	3	11	4	2124	6658	110	90	96	in
5	1	19	3	11	5	2288	6660	382	116	96	regola,
5	1	19	3	11	6	2724	6634	206	132	96	non
5	1	19	3	11	7	2992	6660	314	90	96	abbia
4	1	19	3	12	0	534	6814	2774	132	-1	
5	1	19	3	12	1	534	6822	474	86	96	mancato
5	1	19	3	12	2	1084	6844	60	62	96	a
5	1	19	3	12	3	1210	6842	440	64	96	nessuno
5	1	19	3	12	4	1742	6816	274	116	95	degli
5	1	19	3	12	5	2110	6814	466	120	96	impegni
5	1	19	3	12	6	2606	6820	256	126	96	che
5	1	19	3	12	7	2962	6834	346	76	96	aveva
4	1	19	3	13	0	534	6950	2754	138	-1	
5	1	19	3	13	1	534	6978	444	110	96	assunto,
5	1	19	3	13	2	1054	6976	282	86	96	tanto
5	1	19	3	13	3	1412	7000	298	62	96	meno
5	1	19	3	13	4	1784	6974	74	88	96	li
5	1	19	3	13	5	1930	6974	310	90	96	abbia
5	1	19	3	13	6	2314	6950	680	118	95	dimenticati.
5	1	19	3	13	7	3284	7064	4	6	71	|
3	1	19	4	0	0	540	7126	2756	276	-1	
4	1	19	4	1	0	660	7126	2636	120	-1	
5	1	19	4	1	1	660	7126	908	120	95	BERGAMASCO,
5	1	19	4	1	2	1642	7130	488	92	81	ministro
5	1	19	4	1	3	2194	7128	278	96	95	della
5	1	19	4	1	4	2544	7136	466	90	93	marina.
5	1	19	4	1	5	3098	7134	198	92	90	Do-
4	1	19	4	2	0	540	7286	1074	116	-1	
5	1	19	4	2	1	540	7288	378	92	95	mando
5	1	19	4	2	2	996	7286	102	90	95	di
5	1	19	4	2	3	1168	7286	446	116	94	parlare.
3	1	19	5	0	0	668	7416	1756	122	-1	
4	1	19	5	1	0	668	7416	1756	122	-1	
5	1	19	5	1	1	668	7444	852	94	93	PRESIDENTE.
5	1	19	5	1	2	1594	7444	150	90	96	Ne
5	1	19	5	1	3	1816	7444	134	92	92	ha
5	1	19	5	1	4	2020	7416	404	122	57	facolta.
3	1	19	6	0	0	538	7594	2778	1234	-1	
4	1	19	6	1	0	650	7594	2664	124	-1	
5	1	19	6	1	1	650	7602	909	94	90	BERGAMASCO,
5	1	19	6	1	2	1582	7604	494	90	44	munistro
5	1	19	6	1	3	2134	7594	284	102	10	della
5	1	19	6	1	4	2476	7608	724	90	12	marina.teri
5	1	19	6	1	5	3238	7610	76	90	71	il
4	1	19	6	2	0	538	7756	2772	126	-1	
5	1	19	6	2	1	538	7762	370	92	96	Senato
5	1	19	6	2	2	1004	7760	134	88	96	ha
5	1	19	6	2	3	1238	7756	454	92	93	rinviato
5	1	19	6	2	4	1794	7758	60	88	92	l
5	1	19	6	2	5	1904	7762	762	114	96	approvazione
5	1	19	6	2	6	2760	7762	106	90	97	di
5	1	19	6	2	7	2952	7770	358	112	90	questo
4	1	19	6	3	0	538	7914	2772	124	-1	
5	1	19	6	3	1	538	7920	422	118	61	disegno
5	1	19	6	3	2	1036	7918	102	90	96	di
5	1	19	6	3	3	1208	7916	360	114	94	legge,
5	1	19	6	3	4	1618	7914	388	116	93	perchè
5	1	19	6	3	5	2078	7944	176	64	96	era
5	1	19	6	3	6	2324	7926	270	84	96	sorto
5	1	19	6	3	7	2648	7948	138	62	96	un
5	1	19	6	3	8	2850	7922	460	92	96	dissenso
4	1	19	6	4	0	538	8070	2776	130	-1	
5	1	19	6	4	1	538	8080	162	110	96	tra
5	1	19	6	4	2	770	8076	90	90	96	il
5	1	19	6	4	3	918	8074	482	94	96	Governo
5	1	19	6	4	4	1478	8098	52	62	96	e
5	1	19	6	4	5	1600	8070	62	88	21	Il’
5	1	19	6	4	6	1710	8070	366	116	93	Ufficio
5	1	19	6	4	7	2150	8078	460	122	95	centrale
5	1	19	6	4	8	2658	8106	62	62	95	a
5	1	19	6	4	9	2790	8082	524	116	95	proposito
4	1	19	6	5	0	542	8228	2770	124	-1	
5	1	19	6	5	1	542	8238	276	88	96	della
5	1	19	6	5	2	908	8232	718	120	96	soppressione
5	1	19	6	5	3	1700	8228	234	88	90	dell’
5	1	19	6	5	4	1980	8232	188	88	90	art.
5	1	19	6	5	5	2236	8236	44	86	96	1
5	1	19	6	5	6	2362	8234	166	90	96	del
5	1	19	6	5	7	2602	8236	416	92	96	decreto
5	1	19	6	5	8	3118	8240	194	90	96	che
4	1	19	6	6	0	542	8382	2774	122	-1	
5	1	19	6	6	1	542	8394	84	88	96	si
5	1	19	6	6	2	696	8396	316	86	96	tratta
5	1	19	6	6	3	1086	8390	100	90	96	di
5	1	19	6	6	4	1260	8384	594	96	96	convertire
5	1	19	6	6	5	1948	8382	106	90	96	in
5	1	19	6	6	6	2124	8386	326	118	96	legge.
5	1	19	6	6	7	2558	8390	260	110	96	Sono
5	1	19	6	6	8	2892	8394	246	90	95	lieto
5	1	19	6	6	9	3214	8396	102	90	96	di
4	1	19	6	7	0	550	8532	2766	130	-1	
5	1	19	6	7	1	550	8546	584	116	96	dichiarare
5	1	19	6	7	2	1224	8546	98	88	96	al
5	1	19	6	7	3	1392	8538	374	96	96	Senato
5	1	19	6	7	4	1842	8538	192	92	92	che
5	1	19	6	7	5	2104	8540	62	88	72	l’
5	1	19	6	7	6	2208	8546	432	88	72	accordo
5	1	19	6	7	7	2738	8548	54	88	93	è
5	1	19	6	7	8	2862	8532	454	112	92	interve-
4	1	19	6	8	0	546	8698	2770	130	-1	
5	1	19	6	8	1	546	8708	246	94	96	nuto
5	1	19	6	8	2	846	8730	56	68	96	e
5	1	19	6	8	3	930	8704	214	124	95	che
5	1	19	6	8	4	1164	8728	216	98	95	ora
5	1	19	6	8	5	1440	8700	482	96	96	Governo
5	1	19	6	8	6	1974	8698	126	100	96	ed
5	1	19	6	8	7	2156	8698	368	92	96	Ufficio
5	1	19	6	8	8	2576	8708	462	90	93	centrale
5	1	19	6	8	9	3088	8736	228	88	93	pro-
2	1	20	0	0	0	2964	1922	352	88	-1	
3	1	20	1	0	0	2964	1922	352	88	-1	
4	1	20	1	1	0	2964	1922	352	88	-1	
